% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.0,2176
84,200,24.7,4650
76,300,24.3,7080
69,400,21.6,9237
63,500,20.4,11277
52,600,33.3,14604
45,700,21.9,16792
39,800,16.8,18468
28,900,34.2,21890
14,1000,44.1,26296
2,1100,107.5,37042
2,1200,90.8,46124
2,1300,107.2,56842
2,1400,119.0,68742
2,1500,115.5,80288
2,1600,95.1,89797
2,1700,86.4,98436
2,1800,59.9,104423
2,1900,87.3,113157
2,2000,87.0,121859
2,2100,89.9,130850
2,2200,97.6,140609
2,2300,36.6,144269
2,2400,29.5,147217
2,2500,17.8,149001
2,2600,65.5,155551
2,2700,106.7,166224
2,2800,110.8,177300
2,2900,79.6,185263
2,3000,97.4,194999
2,3100,34.3,198427
2,3200,63.2,204747
2,3300,56.8,210429
2,3400,56.7,216096
2,3500,17.1,217807
2,3600,13.5,219158
2,3700,35.1,222670
2,3800,43.4,227007
2,3900,10.3,228035
2,4000,11.9,229226
2,4100,18.5,231075
2,4200,72.5,238329
2,4300,89.3,247261
2,4400,133.9,260649
2,4500,136.4,274287
2,4600,93.6,283647
2,4700,15.3,285179
2,4800,121.0,297278
