% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.3,2105
88,200,26.4,4746
82,300,22.0,6943
76,400,26.3,9569
70,500,25.1,12078
62,600,34.2,15495
49,700,51.5,20643
40,800,37.5,24389
24,900,62.5,30635
16,1000,34.7,34106
2,1100,87.9,42892
2,1200,114.2,54307
2,1300,85.9,62897
2,1400,81.0,71002
2,1500,68.6,77867
2,1600,112.6,89125
2,1700,83.6,97480
2,1800,116.2,109103
2,1900,106.3,119733
2,2000,94.0,129130
2,2100,84.3,137558
2,2200,89.7,146530
2,2300,74.7,154004
2,2400,122.5,166255
2,2500,116.8,177933
2,2600,63.7,184305
2,2700,87.8,193080
2,2800,141.4,207218
2,2900,162.6,223481
2,3000,137.4,237218
2,3100,136.0,250816
2,3200,55.3,256349
2,3300,102.1,266558
2,3400,107.5,277304
2,3500,98.4,287146
2,3600,106.2,297767
2,3700,120.3,309798
2,3800,135.8,323378
2,3900,126.0,335973
2,4000,122.1,348181
2,4100,153.1,363491
2,4200,108.9,374380
2,4300,125.5,386929
