% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.6,39660
2,300,-197.1,59372
2,400,-173.0,76668
2,500,-169.1,93580
2,600,-138.4,107415
2,700,-158.4,123258
2,800,-169.3,140189
2,900,-131.0,153288
2,1000,-110.1,164296
2,1100,-132.1,177510
2,1200,-116.8,189186
2,1300,-105.9,199772
2,1400,-106.4,210417
2,1500,-102.8,220697
2,1600,-107.7,231463
2,1700,-104.1,241870
2,1800,-109.5,252818
2,1900,-104.3,263252
2,2000,-103.8,273628
2,2100,-105.1,284136
2,2200,-103.8,294516
