# {"t_start": 1599320909.998488, "env_id": "CartPole-v0"} 
r,l,t
12.0,12,11.877318
12.0,12,11.895629
48.0,48,12.023824
17.0,17,12.047723
15.0,15,12.12447
47.0,47,12.18224
33.0,33,12.350256
77.0,77,12.599033
46.0,46,12.658271
15.0,15,12.675634
35.0,35,12.853504
10.0,10,12.867392
15.0,15,12.88688
12.0,12,12.903147
11.0,11,12.918226
20.0,20,13.086932
26.0,26,13.119196
11.0,11,13.13368
16.0,16,13.153465
14.0,14,13.171824
15.0,15,13.361328
27.0,27,13.394413
10.0,10,13.40551
19.0,19,13.430645
66.0,66,13.637839
12.0,12,13.653373
38.0,38,13.856883
23.0,23,13.882899
67.0,67,14.095607
17.0,17,14.116287
16.0,16,14.135499
20.0,20,14.160053
15.0,15,14.177333
11.0,11,14.325729
14.0,14,14.344387
15.0,15,14.366646
19.0,19,14.388394
43.0,43,14.59795
18.0,18,14.624382
14.0,14,14.645519
15.0,15,14.664294
14.0,14,14.686373
22.0,22,20.200192
33.0,33,28.398519
14.0,14,32.068954
25.0,25,38.239761
38.0,38,48.777102
49.0,49,61.549813
26.0,26,68.439844
18.0,18,73.388187
24.0,24,80.785337
14.0,14,84.882267
20.0,20,89.866262
12.0,12,93.071336
22.0,22,98.827664
19.0,19,104.108717
12.0,12,107.376391
15.0,15,112.102993
41.0,41,122.885255
32.0,32,131.058108
25.0,25,137.72587
11.0,11,140.540531
11.0,11,143.58124
20.0,20,148.492169
36.0,36,156.939995
16.0,16,160.21653
18.0,18,164.630402
14.0,14,168.4453
22.0,22,175.574143
12.0,12,178.547658
31.0,31,186.451158
16.0,16,190.331395
22.0,22,196.778966
15.0,15,200.74257
16.0,16,205.263193
11.0,11,207.915602
15.0,15,211.732518
10.0,10,214.667493
21.0,21,220.714453
32.0,32,228.68971
33.0,33,237.928809
19.0,19,243.418192
23.0,23,249.452821
26.0,26,255.905394
17.0,17,260.709174
23.0,23,267.070784
18.0,18,271.707968
30.0,30,279.249645
37.0,37,288.536004
17.0,17,293.50432
11.0,11,296.587611
12.0,12,299.425769
15.0,15,303.281059
16.0,16,307.724111
10.0,10,310.303287
11.0,11,313.267247
39.0,39,324.333719
15.0,15,328.089758
12.0,12,331.084107
52.0,52,344.066205
16.0,16,348.157633
22.0,22,354.692769
12.0,12,357.729137
13.0,13,361.453591
10.0,10,364.206162
23.0,23,369.974538
27.0,27,376.810913
17.0,17,380.995024
12.0,12,384.190257
19.0,19,388.876243
14.0,14,392.980581
9.0,9,395.220127
39.0,39,404.776341
110.0,110,434.737861
14.0,14,438.079702
72.0,72,456.6752
16.0,16,461.287557
10.0,10,464.193539
14.0,14,468.360387
17.0,17,473.497677
82.0,82,495.25934
20.0,20,500.18926
18.0,18,504.837968
24.0,24,510.921352
19.0,19,516.086903
9.0,9,518.475511
14.0,14,522.14919
13.0,13,525.321446
14.0,14,529.702877
22.0,22,536.38466
30.0,30,544.990789
35.0,35,553.525017
27.0,27,560.644477
16.0,16,564.687379
48.0,48,576.594419
27.0,27,583.023512
22.0,22,588.730356
11.0,11,591.909494
46.0,46,604.054736
14.0,14,607.554932
18.0,18,612.182198
29.0,29,620.029756
25.0,25,626.469986
12.0,12,629.982126
14.0,14,633.687487
10.0,10,636.121386
19.0,19,641.062733
27.0,27,648.264999
29.0,29,656.355268
61.0,61,672.913618
28.0,28,679.985219
29.0,29,687.873843
13.0,13,690.937501
19.0,19,694.499424
44.0,44,705.409512
28.0,28,713.283722
25.0,25,719.720163
13.0,13,723.10768
67.0,67,739.644876
29.0,29,746.572119
24.0,24,752.431502
17.0,17,757.057325
28.0,28,763.950301
23.0,23,770.257249
17.0,17,774.728849
21.0,21,780.103485
21.0,21,785.215679
19.0,19,790.135873
11.0,11,792.611899
19.0,19,797.936408
14.0,14,801.790314
11.0,11,804.592889
25.0,25,811.177952
34.0,34,819.720911
51.0,51,833.71778
24.0,24,839.836527
36.0,36,849.580449
31.0,31,857.718212
17.0,17,862.661192
34.0,34,871.600638
28.0,28,878.677817
29.0,29,886.411399
106.0,106,913.592421
14.0,14,917.25252
54.0,54,931.008404
23.0,23,937.043709
42.0,42,948.133477
18.0,18,953.53053
11.0,11,956.4819
55.0,55,971.507657
23.0,23,977.822406
30.0,30,985.346712
27.0,27,992.162679
18.0,18,996.551146
123.0,123,1028.934563
18.0,18,1033.154099
72.0,72,1049.03865
44.0,44,1058.488158
23.0,23,1077.34049
51.0,51,1090.46954
47.0,47,1102.56335
32.0,32,1110.709907
28.0,28,1117.696648
15.0,15,1121.213475
18.0,18,1125.696127
17.0,17,1130.644735
41.0,41,1141.694865
47.0,47,1154.492731
38.0,38,1164.599224
32.0,32,1172.271851
28.0,28,1179.367286
50.0,50,1192.530999
19.0,19,1197.642003
9.0,9,1199.809267
27.0,27,1207.013954
83.0,83,1228.06094
9.0,9,1230.62772
25.0,25,1237.273328
21.0,21,1242.843857
20.0,20,1248.458845
11.0,11,1251.626433
11.0,11,1254.606034
13.0,13,1258.124364
51.0,51,1271.487106
18.0,18,1275.901404
14.0,14,1279.585989
12.0,12,1282.495828
67.0,67,1300.080593
40.0,40,1310.941062
13.0,13,1314.307521
13.0,13,1317.541916
10.0,10,1320.140551
34.0,34,1328.450245
49.0,49,1339.93444
71.0,71,1359.002195
25.0,25,1365.736602
32.0,32,1374.694717
59.0,59,1389.706682
44.0,44,1400.613301
23.0,23,1407.725539
13.0,13,1410.915276
40.0,40,1421.723587
33.0,33,1429.780729
34.0,34,1439.084196
13.0,13,1442.538406
40.0,40,1452.886327
33.0,33,1461.816989
46.0,46,1473.211754
40.0,40,1483.378731
18.0,18,1488.333536
108.0,108,1529.044838
21.0,21,1537.813296
17.0,17,1545.044735
17.0,17,1552.03813
66.0,66,1570.721694
20.0,20,1577.623628
25.0,25,1585.095128
20.0,20,1591.868849
11.0,11,1594.142517
28.0,28,1601.728976
17.0,17,1606.200902
16.0,16,1611.16123
19.0,19,1616.014144
16.0,16,1621.036301
14.0,14,1626.031107
24.0,24,1633.869437
20.0,20,1639.713425
20.0,20,1644.662376
73.0,73,1667.403864
13.0,13,1672.131001
24.0,24,1677.941033
25.0,25,1684.228341
38.0,38,1694.64113
95.0,95,1717.711578
19.0,19,1723.870096
17.0,17,1729.912375
11.0,11,1733.508778
55.0,55,1752.00353
16.0,16,1755.592993
12.0,12,1758.879173
54.0,54,1774.31283
12.0,12,1777.77721
