% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39739
2,300,-196.6,59396
2,400,-176.1,77006
2,500,-171.4,94144
2,600,-133.9,107537
2,700,-135.0,121040
2,800,-143.2,135362
2,900,-140.1,149373
2,1000,-113.7,160741
2,1100,-123.8,173125
2,1200,-114.7,184599
2,1300,-120.5,196652
2,1400,-126.0,209247
2,1500,-111.6,220403
2,1600,-106.9,231091
2,1700,-108.5,241942
2,1800,-109.3,252876
2,1900,-107.2,263595
2,2000,-111.9,274781
2,2100,-107.4,285517
2,2200,-109.5,296467
