% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-196.9,39486
2,300,-196.6,59147
2,400,-148.0,73948
2,500,-152.8,89230
2,600,-125.3,101757
2,700,-116.8,113433
2,800,-110.8,124511
2,900,-121.8,136695
2,1000,-112.5,147943
2,1100,-111.6,159101
2,1200,-108.9,169989
2,1300,-116.1,181595
2,1400,-114.6,193054
2,1500,-139.2,206975
2,1600,-111.6,218138
2,1700,-104.9,228632
2,1800,-106.2,239252
2,1900,-106.0,249855
2,2000,-109.0,260757
2,2100,-108.8,271639
2,2200,-109.2,282564
2,2300,-108.4,293407
