% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.8,2160
88,200,24.6,4618
81,300,28.9,7506
74,400,27.7,10273
69,500,21.9,12465
64,600,21.0,14561
57,700,28.1,17368
48,800,37.7,21137
35,900,52.7,26411
24,1000,45.8,30989
8,1100,62.9,37278
2,1200,97.2,47003
2,1300,125.8,59588
2,1400,83.0,67887
2,1500,87.0,76588
2,1600,96.4,86229
2,1700,99.2,96147
2,1800,86.8,104828
2,1900,94.7,114297
2,2000,145.8,128876
2,2100,87.6,137633
2,2200,79.2,145558
2,2300,82.0,153755
2,2400,97.6,163510
2,2500,113.4,174852
2,2600,136.6,188512
2,2700,118.1,200324
2,2800,109.5,211274
2,2900,154.5,226722
2,3000,147.2,241442
2,3100,118.7,253313
2,3200,111.1,264424
2,3300,132.6,277689
2,3400,119.4,289624
2,3500,155.7,305198
2,3600,123.1,317505
2,3700,93.0,326806
2,3800,72.4,334042
2,3900,73.2,341359
2,4000,95.3,350888
2,4100,101.0,360991
2,4200,75.5,368545
2,4300,90.4,377588
2,4400,62.1,383799
2,4500,66.5,390453
