# {"t_start": 1594123391.379213, "env_id": "CartPole-v0"} 
r,l,t
12.0,12,4.922795
45.0,45,4.953407
14.0,14,4.962878
17.0,17,4.974387
19.0,19,4.98671
33.0,33,5.007997
12.0,12,5.015831
46.0,46,5.045406
14.0,14,5.054467
40.0,40,5.080327
99.0,99,5.144801
16.0,16,5.155335
19.0,19,5.167719
15.0,15,5.177471
17.0,17,5.188656
15.0,15,5.198557
20.0,20,5.213364
27.0,27,5.230933
21.0,21,5.247161
9.0,9,5.253028
25.0,25,5.267479
18.0,18,5.278302
10.0,10,5.28632
21.0,21,5.302866
13.0,13,5.313368
16.0,16,5.326262
8.0,8,5.332849
17.0,17,5.347273
42.0,42,5.376511
20.0,20,5.393293
22.0,22,5.412652
9.0,9,5.420621
12.0,12,5.431669
19.0,19,5.448978
62.0,62,5.498674
31.0,31,5.522039
16.0,16,5.534145
39.0,39,5.563749
22.0,22,5.579866
10.0,10,5.587688
17.0,17,5.600057
23.0,23,5.616656
19.0,19,5.631783
20.0,20,6.439184
24.0,24,7.171733
18.0,18,7.70352
11.0,11,8.021519
16.0,16,8.482375
11.0,11,8.800408
14.0,14,9.229203
22.0,22,9.87496
20.0,20,10.482504
17.0,17,11.006449
12.0,12,11.3704
19.0,19,11.941811
13.0,13,12.335829
27.0,27,13.137481
20.0,20,13.736595
76.0,76,15.971325
19.0,19,16.522732
26.0,26,17.278318
22.0,22,17.918612
12.0,12,18.268548
23.0,23,18.950505
15.0,15,19.391929
10.0,10,19.689944
13.0,13,20.084346
40.0,40,21.297597
11.0,11,21.62637
29.0,29,22.483654
16.0,16,22.950006
11.0,11,23.265558
14.0,14,23.682175
49.0,49,25.162521
24.0,24,25.891651
42.0,42,27.161406
34.0,34,28.155091
49.0,49,29.578488
15.0,15,30.017605
14.0,14,30.432143
9.0,9,30.705776
64.0,64,32.558027
22.0,22,33.211663
27.0,27,34.016245
29.0,29,34.87359
22.0,22,35.522495
45.0,45,36.862342
15.0,15,37.302006
26.0,26,38.063734
28.0,28,38.885527
14.0,14,39.297363
12.0,12,39.664524
18.0,18,40.214705
21.0,21,40.841546
11.0,11,41.178092
38.0,38,42.310583
21.0,21,42.945807
11.0,11,43.270769
16.0,16,43.73643
46.0,46,45.093751
46.0,46,46.467995
15.0,15,46.904051
21.0,21,47.514783
60.0,60,49.280315
