% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.0,2277
88,200,25.8,4852
82,300,24.3,7279
76,400,21.7,9452
70,500,24.4,11892
62,600,33.7,15260
55,700,27.0,17963
45,800,41.2,22083
35,900,42.4,26326
17,1000,72.9,33615
2,1100,59.9,39607
2,1200,106.4,50246
2,1300,95.7,59815
2,1400,116.3,71448
2,1500,125.0,83951
2,1600,142.1,98164
2,1700,114.8,109647
2,1800,115.9,121237
2,1900,116.4,132873
2,2000,120.6,144938
2,2100,111.8,156119
2,2200,107.5,166869
2,2300,84.0,175267
2,2400,86.5,183918
2,2500,99.1,193828
2,2600,102.0,204024
2,2700,117.9,215814
2,2800,105.5,226366
2,2900,110.8,237449
2,3000,39.6,241411
2,3100,65.3,247941
2,3200,39.1,251855
2,3300,19.9,253847
2,3400,25.6,256409
2,3500,126.1,269018
2,3600,178.0,286819
2,3700,134.3,300247
2,3800,93.4,309587
2,3900,170.7,326657
2,4000,80.6,334722
2,4100,144.8,349205
2,4200,105.0,359708
2,4300,132.2,372928
2,4400,60.8,379004
2,4500,23.6,381366
2,4600,118.4,393207
