% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-199.5,19753
2,200,-196.9,39441
2,300,-171.1,56547
2,400,-153.7,71915
2,500,-141.6,86076
2,600,-119.3,98007
2,700,-111.0,109103
2,800,-106.3,119731
2,900,-121.1,131840
2,1000,-115.0,143342
2,1100,-104.1,153748
2,1200,-104.5,164202
2,1300,-106.8,174880
2,1400,-103.4,185221
2,1500,-103.1,195529
2,1600,-111.3,206656
2,1700,-102.8,216941
2,1800,-104.5,227389
2,1900,-101.8,237569
2,2000,-105.6,248128
2,2100,-101.8,258305
2,2200,-103.8,268680
2,2300,-101.2,278798
2,2400,-113.1,290106
