% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.4,2212
84,200,24.5,4661
75,300,28.7,7527
65,400,30.6,10586
52,500,40.9,14675
40,600,36.8,18353
33,700,20.6,20415
17,800,49.6,25373
2,900,63.4,31708
2,1000,119.0,43610
2,1100,159.2,59531
2,1200,103.4,69866
2,1300,25.1,72372
2,1400,86.0,80972
2,1500,55.4,86511
2,1600,117.8,98289
2,1700,96.8,107971
2,1800,83.5,116317
2,1900,98.7,126186
2,2000,147.8,140965
2,2100,130.4,154004
2,2200,116.6,165663
2,2300,47.5,170414
2,2400,112.2,181630
2,2500,132.6,194890
2,2600,138.3,208718
2,2700,153.5,224069
2,2800,143.3,238395
2,2900,87.8,247172
2,3000,28.6,250037
2,3100,13.0,251336
2,3200,127.0,264031
2,3300,129.0,276929
2,3400,111.4,288072
2,3500,86.1,296680
