% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.8,2252
83,200,27.6,5015
73,300,29.4,7960
65,400,26.7,10634
55,500,30.8,13718
42,600,37.8,17495
19,700,70.6,24559
2,800,95.7,34132
2,900,117.7,45901
2,1000,170.7,62968
2,1100,131.0,76071
2,1200,150.4,91110
2,1300,181.2,109233
2,1400,160.3,125262
2,1500,191.6,144421
2,1600,184.2,162836
2,1700,186.8,181517
2,1800,194.6,200974
2,1900,197.4,220718
2,2000,171.2,237840
2,2100,155.7,253408
2,2200,163.7,269782
2,2300,156.0,285385
2,2400,116.2,297002
