% time spent exploring,episodes,mean 100 episode reward,steps
93,100,19.9,1971
85,200,24.7,4438
76,300,28.8,7317
69,400,19.8,9300
57,500,37.8,13081
45,600,35.0,16580
37,700,26.3,19212
19,800,55.7,24785
2,900,87.6,33542
2,1000,107.1,44248
2,1100,100.5,54295
2,1200,126.0,66890
2,1300,116.0,78492
2,1400,155.0,93994
2,1500,190.7,113066
2,1600,143.3,127398
2,1700,198.1,147211
2,1800,168.8,164092
2,1900,171.3,181219
2,2000,195.4,200758
2,2100,192.2,219973
2,2200,199.4,239910
2,2300,200.0,259910
2,2400,163.6,276267
2,2500,181.1,294376
