# {"t_start": 1593738819.4652522, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,12.96528
-500.0,500,14.206632
-500.0,500,18.956942
-500.0,500,23.798077
-500.0,500,28.715695
-500.0,500,33.95982
-500.0,500,39.271516
-500.0,500,44.35108
-500.0,500,49.907343
-500.0,500,55.244674
-500.0,500,60.218619
-500.0,500,65.653145
-500.0,500,70.85106
-500.0,500,76.157542
-500.0,500,81.189991
-323.0,324,84.840776
-500.0,500,89.824469
-383.0,384,93.486399
-396.0,397,97.163448
-500.0,500,102.147818
-500.0,500,107.241466
-390.0,391,111.508764
-500.0,500,116.223
-412.0,413,120.378063
-260.0,261,122.869025
-226.0,227,125.233284
-220.0,221,127.766408
-235.0,236,130.08475
-293.0,294,133.102836
-460.0,461,137.743709
-305.0,306,141.000363
-228.0,229,143.227502
-258.0,259,145.855928
-500.0,500,151.170935
-225.0,226,153.659522
-242.0,243,156.486044
-175.0,176,158.324009
-297.0,298,161.025122
-170.0,171,162.536236
-202.0,203,164.541305
-181.0,182,166.386665
-309.0,310,169.651932
-191.0,192,171.627762
-221.0,222,174.118581
-231.0,232,176.702231
-246.0,247,179.41821
-226.0,227,181.620835
-251.0,252,184.428417
-202.0,203,186.606038
-279.0,280,189.263113
-283.0,284,192.081536
-500.0,500,197.674552
-263.0,264,200.3062
-218.0,219,202.807182
-301.0,302,205.886278
-137.0,138,207.625998
-274.0,275,210.336282
-199.0,200,212.234213
-173.0,174,213.777265
-193.0,194,215.607627
-148.0,149,217.031415
-148.0,149,218.54352
-192.0,193,220.476466
-136.0,137,222.077788
-178.0,179,223.878569
-103.0,104,224.979102
-311.0,312,227.90659
-227.0,228,230.294914
-195.0,196,232.293525
-152.0,153,234.002542
-161.0,162,235.599031
-307.0,308,238.502195
-153.0,154,240.211409
-159.0,160,241.60289
-154.0,155,242.981618
-156.0,157,244.813519
-153.0,154,246.522124
-146.0,147,248.091538
-500.0,500,253.360795
-94.0,95,254.222126
-80.0,81,255.155385
-146.0,147,256.741657
-138.0,139,258.191073
-99.0,100,259.360796
-178.0,179,261.035083
-141.0,142,262.354329
-128.0,129,263.561634
-94.0,95,264.455519
-143.0,144,265.785436
-139.0,140,267.293275
-112.0,113,268.498021
-105.0,106,269.717953
-155.0,156,271.204043
-133.0,134,272.351802
-173.0,174,274.401567
-116.0,117,275.53109
-133.0,134,277.083355
-272.0,273,279.969486
-118.0,119,281.20918
-112.0,113,282.224643
-109.0,110,283.31722
-101.0,102,284.22444
-111.0,112,285.378733
-113.0,114,286.594826
-100.0,101,287.565012
-124.0,125,288.509672
-82.0,83,289.223065
-77.0,78,290.033691
-87.0,88,291.000023
-90.0,91,291.86577
-73.0,74,292.679452
-85.0,86,293.571125
-98.0,99,294.681981
-87.0,88,295.414813
-99.0,100,296.428082
-89.0,90,297.239185
-80.0,81,298.147947
-87.0,88,299.013014
-60.0,61,299.446846
-69.0,70,300.170092
-88.0,89,301.192041
-87.0,88,302.078363
-78.0,79,302.966428
-126.0,127,304.524322
-101.0,102,305.315882
-128.0,129,306.538938
-302.0,303,310.021228
-209.0,210,312.363196
-254.0,255,315.376309
-75.0,76,316.279126
-183.0,184,318.325348
-76.0,77,319.170164
-78.0,79,320.031151
-83.0,84,320.802251
-76.0,77,321.483788
-89.0,90,322.535313
-75.0,76,323.3257
-84.0,85,324.339226
-62.0,63,325.077433
-123.0,124,326.491247
-93.0,94,327.578564
-81.0,82,328.394571
-87.0,88,329.295478
-69.0,70,330.040222
-92.0,93,331.158216
-79.0,80,332.134679
-86.0,87,333.114551
-93.0,94,334.328179
-96.0,97,335.27596
-99.0,100,336.283649
-89.0,90,337.280044
-100.0,101,338.269921
-75.0,76,339.102736
-74.0,75,339.93257
-100.0,101,340.949737
-69.0,70,341.724982
-80.0,81,342.706145
-91.0,92,343.787045
-77.0,78,344.606786
-64.0,65,345.343489
-71.0,72,346.091432
-80.0,81,347.11368
-86.0,87,348.157664
-104.0,105,349.243128
-86.0,87,349.913287
-90.0,91,350.637891
-127.0,128,351.992762
-63.0,64,352.833509
-96.0,97,353.975255
-84.0,85,354.996326
-77.0,78,355.849368
-85.0,86,356.807175
-64.0,65,357.457556
-64.0,65,358.168858
-99.0,100,359.257569
-65.0,66,359.986227
-63.0,64,360.708887
-76.0,77,361.632386
-75.0,76,362.488203
-77.0,78,363.426219
-70.0,71,364.204937
-77.0,78,365.101804
-95.0,96,365.8855
-141.0,142,367.579808
-69.0,70,368.357092
-93.0,94,369.476348
-75.0,76,370.414714
-68.0,69,371.126789
-95.0,96,372.178859
-77.0,78,373.06017
-83.0,84,373.876832
-93.0,94,374.920964
-78.0,79,375.798488
-95.0,96,376.655873
-70.0,71,377.313866
-80.0,81,378.019947
-144.0,145,379.491055
-118.0,119,380.732846
-71.0,72,381.398938
-80.0,81,382.233654
-135.0,136,383.619859
-133.0,134,385.090333
-95.0,96,386.178725
-72.0,73,387.038628
-74.0,75,387.821482
-81.0,82,388.637616
-63.0,64,389.126399
-64.0,65,389.536707
-104.0,105,390.534231
-92.0,93,391.324144
-102.0,103,392.389444
-90.0,91,393.393485
-87.0,88,394.320666
-76.0,77,395.182934
-76.0,77,395.970067
-64.0,65,396.581544
-110.0,111,397.636446
-69.0,70,398.382166
-87.0,88,399.392536
-86.0,87,400.364583
-119.0,120,401.729714
-76.0,77,402.417659
-73.0,74,403.227046
-76.0,77,404.034817
-96.0,97,405.043142
-68.0,69,405.752073
-66.0,67,406.449186
-82.0,83,407.377733
-88.0,89,408.343058
-95.0,96,409.469167
-72.0,73,410.381171
-69.0,70,411.163779
-69.0,70,411.802412
-77.0,78,412.443635
-92.0,93,413.306417
-88.0,89,414.150167
-76.0,77,414.881235
-73.0,74,415.693386
-83.0,84,416.507656
-72.0,73,417.382481
-77.0,78,418.070132
-64.0,65,418.57189
-107.0,108,419.611349
-72.0,73,420.339546
-98.0,99,421.543002
-143.0,144,423.270642
-73.0,74,424.071756
-80.0,81,424.888162
-71.0,72,425.502419
-71.0,72,426.261899
-70.0,71,427.052564
-77.0,78,427.902557
-79.0,80,428.720742
-79.0,80,429.615457
-145.0,146,431.163868
-97.0,98,432.033536
-62.0,63,432.711717
-62.0,63,433.420041
-77.0,78,434.318878
-83.0,84,435.269132
-101.0,102,436.386622
-73.0,74,437.188642
-69.0,70,437.853143
-106.0,107,439.017352
-93.0,94,439.981258
-146.0,147,441.377572
-87.0,88,442.126406
-80.0,81,442.946653
-103.0,104,443.954343
-65.0,66,444.728628
-73.0,74,445.58905
-76.0,77,446.470255
-63.0,64,447.196147
-87.0,88,448.25932
-100.0,101,449.19662
-99.0,100,450.24304
-82.0,83,451.224545
-110.0,111,452.669613
-90.0,91,453.73629
-123.0,124,454.923169
-70.0,71,455.627854
-92.0,93,456.661146
-75.0,76,457.447676
-125.0,126,458.97538
-109.0,110,460.147963
-99.0,100,461.111414
-75.0,76,461.960518
-103.0,104,463.009372
-105.0,106,464.252229
-63.0,64,464.906557
