% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.0,39700
2,300,-200.0,59700
2,400,-164.1,76106
2,500,-125.5,88653
2,600,-104.7,99127
2,700,-109.3,110053
2,800,-113.2,121373
2,900,-116.4,133010
2,1000,-111.1,144124
2,1100,-108.1,154938
2,1200,-110.9,166030
2,1300,-103.7,176403
2,1400,-104.9,186896
2,1500,-103.8,197278
2,1600,-103.5,207631
2,1700,-104.4,218071
2,1800,-110.1,229080
2,1900,-111.3,240208
2,2000,-101.9,250398
2,2100,-103.6,260755
2,2200,-106.4,271398
2,2300,-108.6,282259
2,2400,-111.3,293393
