% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.8,39684
2,300,-191.4,58824
2,400,-176.8,76507
2,500,-155.8,92088
2,600,-133.0,105391
2,700,-117.6,117154
2,800,-116.8,128834
2,900,-117.5,140581
2,1000,-117.5,152329
2,1100,-148.9,167223
2,1200,-118.9,179114
2,1300,-110.2,190133
2,1400,-113.2,201458
2,1500,-113.3,212792
2,1600,-115.6,224353
2,1700,-113.1,235660
2,1800,-110.0,246664
2,1900,-110.6,257723
2,2000,-104.7,268194
2,2100,-104.0,278597
2,2200,-104.6,289061
2,2300,-108.7,299931
