% time spent exploring,episodes,mean 100 episode reward,steps
94,100,24.6,2431
86,200,29.0,5336
80,300,27.8,8120
72,400,30.6,11175
64,500,33.4,14510
55,600,35.4,18051
48,700,28.2,20869
40,800,36.1,24481
33,900,25.7,27052
21,1000,51.5,32200
2,1100,95.7,41766
2,1200,108.2,52586
2,1300,108.3,63420
2,1400,130.2,76440
2,1500,165.3,92970
2,1600,181.3,111103
2,1700,63.5,117457
2,1800,61.9,123645
2,1900,168.8,140529
2,2000,168.6,157385
2,2100,181.9,175577
2,2200,165.3,192105
2,2300,21.7,194276
2,2400,62.4,200521
2,2500,58.1,206332
2,2600,49.1,211246
2,2700,167.0,227947
2,2800,144.0,242349
2,2900,163.1,258663
2,3000,129.6,271626
2,3100,114.6,283089
2,3200,176.6,300751
2,3300,200.0,320751
2,3400,126.6,333409
2,3500,78.0,341208
2,3600,104.0,351605
2,3700,68.2,358426
2,3800,157.2,374144
2,3900,171.2,391268
2,4000,79.7,399237
