# {"t_start": 1593737010.2076998, "env_id": "CartPole-v0"} 
r,l,t
14.0,14,11.001802
12.0,12,11.035487
20.0,20,11.088968
23.0,23,11.135326
34.0,34,11.219108
15.0,15,11.253174
39.0,39,11.344732
12.0,12,11.370568
21.0,21,11.420709
37.0,37,11.504104
12.0,12,11.530098
20.0,20,11.578054
37.0,37,11.661385
30.0,30,11.727264
39.0,39,11.81375
53.0,53,11.935152
34.0,34,12.013645
27.0,27,12.077639
36.0,36,12.158986
9.0,9,12.179137
24.0,24,12.238829
65.0,65,12.402426
14.0,14,12.437374
23.0,23,12.492337
13.0,13,12.518865
10.0,10,12.539868
11.0,11,12.550256
12.0,12,12.571446
13.0,13,12.5983
41.0,41,12.666718
41.0,41,12.738436
76.0,76,12.890719
13.0,13,12.913806
12.0,12,12.929123
23.0,23,12.964148
21.0,21,12.995894
28.0,28,13.047291
12.0,12,13.069287
21.0,21,13.107161
54.0,54,13.989552
53.0,53,14.451194
22.0,22,14.611149
13.0,13,14.6907
18.0,18,14.854155
69.0,69,15.559649
16.0,16,15.710947
32.0,32,16.022286
17.0,17,16.201257
26.0,26,16.446045
34.0,34,16.670312
9.0,9,16.725819
17.0,17,16.835002
16.0,16,16.979173
38.0,38,17.335915
12.0,12,17.436133
17.0,17,17.614465
18.0,18,17.786179
50.0,50,18.172076
17.0,17,18.288151
14.0,14,18.382212
28.0,28,18.581094
20.0,20,18.721097
24.0,24,18.883471
10.0,10,18.957188
33.0,33,19.179366
27.0,27,19.444122
24.0,24,19.684953
16.0,16,19.839144
24.0,24,20.066751
18.0,18,20.244466
22.0,22,20.404256
20.0,20,20.580889
11.0,11,20.685322
23.0,23,20.900928
15.0,15,21.054607
28.0,28,21.313216
12.0,12,21.400321
25.0,25,21.667209
11.0,11,21.783461
25.0,25,22.118693
40.0,40,22.512625
27.0,27,22.785419
26.0,26,23.062552
19.0,19,23.300478
30.0,30,23.596708
26.0,26,23.838404
31.0,31,24.157233
12.0,12,24.272184
14.0,14,24.412213
23.0,23,24.645709
29.0,29,24.940427
23.0,23,25.165682
40.0,40,25.554467
23.0,23,25.784474
19.0,19,25.966728
19.0,19,26.151749
24.0,24,26.378372
15.0,15,26.52939
17.0,17,26.725338
19.0,19,26.913753
16.0,16,27.067493
19.0,19,27.214288
17.0,17,27.376405
30.0,30,27.662087
13.0,13,27.795817
25.0,25,28.038405
29.0,29,28.321437
13.0,13,28.445832
19.0,19,28.625675
14.0,14,28.765383
22.0,22,28.947274
10.0,10,29.013076
151.0,151,30.267074
15.0,15,30.379411
45.0,45,30.684289
10.0,10,30.766289
27.0,27,30.968992
37.0,37,31.328714
51.0,51,31.818931
21.0,21,32.018995
15.0,15,32.155766
23.0,23,32.352826
41.0,41,32.637568
48.0,48,33.077811
22.0,22,33.269875
14.0,14,33.401096
12.0,12,33.514751
44.0,44,33.937466
28.0,28,34.178461
15.0,15,34.281382
18.0,18,34.455396
23.0,23,34.682947
64.0,64,35.306761
9.0,9,35.391762
22.0,22,35.522099
27.0,27,35.744793
20.0,20,35.944494
45.0,45,36.430905
17.0,17,36.574903
85.0,85,37.400016
23.0,23,37.620777
18.0,18,37.772438
41.0,41,38.200115
31.0,31,38.437926
18.0,18,38.567333
32.0,32,38.79589
49.0,49,39.267714
30.0,30,39.551227
60.0,60,40.120708
37.0,37,40.474492
17.0,17,40.640705
10.0,10,40.738077
44.0,44,41.191167
15.0,15,41.339305
11.0,11,41.444188
33.0,33,41.811557
33.0,33,42.164284
52.0,52,42.666748
20.0,20,42.859324
15.0,15,42.998485
23.0,23,43.211353
15.0,15,43.361208
23.0,23,43.568341
35.0,35,43.838146
17.0,17,43.958276
42.0,42,44.336505
59.0,59,44.971853
12.0,12,45.09659
55.0,55,45.641174
19.0,19,45.815765
25.0,25,46.082552
15.0,15,46.247872
42.0,42,46.614205
9.0,9,46.707055
12.0,12,46.841161
15.0,15,47.019078
20.0,20,47.216888
32.0,32,47.437921
45.0,45,47.765874
69.0,69,48.323325
24.0,24,48.569205
34.0,34,48.927535
19.0,19,49.141086
22.0,22,49.379968
28.0,28,49.655362
43.0,43,50.083438
19.0,19,50.267903
60.0,60,50.862052
22.0,22,51.070326
37.0,37,51.432262
23.0,23,51.674585
13.0,13,51.794317
25.0,25,52.039955
25.0,25,52.300912
63.0,63,52.936594
21.0,21,53.142682
20.0,20,53.341576
21.0,21,53.548596
18.0,18,53.740457
17.0,17,53.880916
20.0,20,54.070758
31.0,31,54.374187
18.0,18,54.555741
14.0,14,54.691773
17.0,17,54.86472
77.0,77,55.63306
17.0,17,55.797766
22.0,22,55.974673
21.0,21,56.106444
21.0,21,56.297995
20.0,20,56.515852
31.0,31,56.82529
48.0,48,57.280122
11.0,11,57.385607
13.0,13,57.516602
67.0,67,58.277735
58.0,58,58.923999
39.0,39,59.312374
26.0,26,59.586287
45.0,45,60.087578
15.0,15,60.240338
20.0,20,60.439852
31.0,31,60.748915
19.0,19,60.932102
20.0,20,61.120548
9.0,9,61.205679
13.0,13,61.319997
25.0,25,61.482419
37.0,37,61.755875
17.0,17,61.913298
13.0,13,62.052632
38.0,38,62.36073
21.0,21,62.518857
