% time spent exploring,episodes,mean 100 episode reward,steps
91,100,25.6,2537
82,200,29.4,5475
72,300,30.6,8536
63,400,25.6,11099
51,500,36.9,14791
40,600,33.8,18168
28,700,38.3,21997
5,800,70.8,29075
2,900,117.4,40819
2,1000,128.8,53695
2,1100,131.3,66825
2,1200,151.3,81954
2,1300,174.3,99386
2,1400,137.2,113107
2,1500,118.1,124921
2,1600,177.0,142625
2,1700,135.0,156128
2,1800,98.3,165954
2,1900,125.2,178475
2,2000,169.9,195465
2,2100,174.1,212874
2,2200,149.1,227782
2,2300,141.7,241950
2,2400,121.2,254075
2,2500,140.8,268152
2,2600,135.6,281707
2,2700,72.3,288941
