% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-184.5,58245
2,400,-182.7,76515
2,500,-136.4,90152
2,600,-111.8,101335
2,700,-118.8,113212
2,800,-144.6,127671
2,900,-140.5,141718
2,1000,-116.1,153331
2,1100,-107.3,164064
2,1200,-106.1,174677
2,1300,-107.3,185404
2,1400,-102.9,195690
2,1500,-104.6,206148
2,1600,-129.0,219049
2,1700,-100.8,229134
2,1800,-102.3,239361
2,1900,-102.6,249619
2,2000,-107.6,260377
2,2100,-118.1,272184
2,2200,-101.8,282368
2,2300,-102.0,292568
