% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.2,2094
84,200,25.4,4635
74,300,30.2,7655
61,400,41.9,11843
51,500,29.7,14810
36,600,46.6,19467
25,700,34.0,22864
19,800,19.1,24778
13,900,16.5,26432
2,1000,44.3,30859
2,1100,52.8,36134
2,1200,68.1,42945
2,1300,70.3,49973
2,1400,49.6,54937
2,1500,35.2,58461
2,1600,78.0,66262
2,1700,63.0,72560
2,1800,21.1,74668
2,1900,10.5,75722
2,2000,21.5,77874
2,2100,64.8,84358
2,2200,61.0,90462
2,2300,71.4,97599
2,2400,37.8,101377
2,2500,22.8,103655
2,2600,33.1,106969
2,2700,23.9,109359
2,2800,23.6,111715
2,2900,70.7,118781
2,3000,38.9,122671
2,3100,10.1,123680
2,3200,14.0,125083
2,3300,41.9,129276
2,3400,79.4,137220
2,3500,82.4,145463
2,3600,47.6,150223
2,3700,26.3,152854
2,3800,55.3,158386
2,3900,60.2,164404
2,4000,44.4,168849
2,4100,33.6,172208
2,4200,30.6,175264
2,4300,33.2,178584
2,4400,12.1,179794
2,4500,48.4,184633
2,4600,72.1,191842
2,4700,22.5,194093
2,4800,10.0,195096
2,4900,10.0,196094
2,5000,21.2,198213
2,5100,71.0,205317
2,5200,47.5,210063
2,5300,11.8,211242
2,5400,41.3,215368
2,5500,55.7,220941
2,5600,50.5,225987
2,5700,26.3,228618
2,5800,25.8,231203
2,5900,13.0,232504
2,6000,23.6,234866
2,6100,14.4,236308
2,6200,14.4,237743
2,6300,10.9,238836
2,6400,30.7,241910
2,6500,64.4,248350
2,6600,60.0,254349
2,6700,72.6,261607
2,6800,81.5,269760
2,6900,68.2,276584
2,7000,25.3,279112
2,7100,31.8,282293
2,7200,25.5,284846
2,7300,61.5,290993
