% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.2,2295
88,200,24.3,4723
82,300,25.4,7264
76,400,23.4,9607
69,500,28.0,12405
61,600,33.8,15785
55,700,25.2,18305
36,800,76.0,25903
19,900,68.5,32751
2,1000,108.9,43638
2,1100,148.8,58518
2,1200,71.3,65650
2,1300,153.4,80986
2,1400,188.0,99788
2,1500,194.2,119209
2,1600,173.0,136514
2,1700,154.3,151940
2,1800,165.1,168454
2,1900,125.5,181000
2,2000,170.2,198015
2,2100,162.4,214260
2,2200,183.6,232616
2,2300,183.0,250916
2,2400,191.4,270056
2,2500,163.4,286399
2,2600,112.2,297614
2,2700,178.0,315418
2,2800,91.3,324552
2,2900,49.6,329512
2,3000,69.6,336477
2,3100,136.5,350128
2,3200,107.8,360905
2,3300,39.7,364872
2,3400,35.9,368461
2,3500,41.5,372607
2,3600,30.2,375626
2,3700,99.0,385531
2,3800,88.2,394355
2,3900,43.9,398744
