% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.5,2324
82,200,29.9,5318
74,300,26.2,7933
64,400,29.2,10854
53,500,35.3,14380
35,600,52.9,19669
14,700,65.0,26169
2,800,121.1,38278
2,900,106.1,48886
2,1000,131.6,62045
2,1100,158.9,77933
2,1200,143.2,92258
2,1300,153.4,107600
2,1400,140.3,121629
2,1500,84.4,130071
2,1600,110.7,141139
2,1700,131.7,154307
2,1800,131.4,167444
2,1900,128.9,180336
2,2000,158.3,196162
2,2100,121.5,208313
2,2200,166.5,224966
2,2300,162.8,241251
2,2400,171.6,258411
2,2500,131.0,271510
2,2600,190.8,290594
