% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-197.4,39544
2,300,-169.6,56506
2,400,-170.8,73588
2,500,-127.3,86320
2,600,-156.1,101927
2,700,-189.6,120882
2,800,-141.2,135001
2,900,-120.0,147002
2,1000,-129.5,159949
2,1100,-109.1,170860
2,1200,-107.0,181556
2,1300,-105.2,192077
2,1400,-105.7,202646
2,1500,-102.7,212915
2,1600,-104.9,223403
2,1700,-103.6,233765
2,1800,-106.0,244365
2,1900,-102.8,254650
2,2000,-101.1,264760
2,2100,-105.6,275324
2,2200,-103.3,285658
2,2300,-104.8,296134
