# {"t_start": 1598659094.2435303, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,6.789437
-200.0,200,7.132784
-200.0,200,7.351076
-200.0,200,7.625982
-200.0,200,7.848311
-200.0,200,16.188447
-200.0,200,24.992273
-200.0,200,34.56771
-200.0,200,43.211758
-200.0,200,52.463847
-200.0,200,62.07287
-200.0,200,70.829973
-200.0,200,79.50365
-200.0,200,88.268124
-200.0,200,97.730907
-200.0,200,106.437406
-200.0,200,115.701316
-200.0,200,125.570993
-200.0,200,134.974355
-200.0,200,143.151069
-200.0,200,151.320767
-200.0,200,160.620841
-200.0,200,168.892519
-200.0,200,178.441339
-200.0,200,188.52529
-200.0,200,198.481065
-200.0,200,207.571833
-200.0,200,216.606907
-200.0,200,226.846764
-200.0,200,235.566877
-200.0,200,245.467667
-200.0,200,253.113231
-200.0,200,262.513357
-200.0,200,272.342135
-200.0,200,282.280143
-200.0,200,291.591413
-200.0,200,300.354073
-200.0,200,309.183893
-200.0,200,319.063577
-200.0,200,328.033015
-200.0,200,336.50481
-200.0,200,346.220378
-200.0,200,356.35379
-200.0,200,364.678939
-200.0,200,373.646242
-200.0,200,381.967095
-200.0,200,390.464078
-200.0,200,398.680542
-200.0,200,407.846067
-200.0,200,417.004392
-200.0,200,425.329166
-200.0,200,435.774191
-200.0,200,445.307007
-200.0,200,454.24909
-200.0,200,463.780105
-200.0,200,473.35447
-200.0,200,482.336118
-200.0,200,491.358523
-200.0,200,499.805715
-200.0,200,508.881456
-200.0,200,517.361037
-200.0,200,526.516472
-200.0,200,535.53559
-200.0,200,545.494484
-200.0,200,555.179801
-200.0,200,563.540186
-200.0,200,570.854459
-200.0,200,579.52965
-200.0,200,588.3985
-200.0,200,598.394485
-200.0,200,607.73032
-200.0,200,616.909323
-200.0,200,625.60718
-200.0,200,634.072851
-200.0,200,642.512514
-200.0,200,652.457399
-200.0,200,661.828474
-200.0,200,669.725137
-200.0,200,678.314239
-200.0,200,687.745246
-200.0,200,697.355786
-200.0,200,706.324489
-200.0,200,714.397735
-200.0,200,723.950789
-200.0,200,732.676502
-200.0,200,740.976265
-200.0,200,749.972741
-200.0,200,758.975112
-200.0,200,769.04637
-200.0,200,777.162253
-200.0,200,785.919184
-200.0,200,796.234814
-200.0,200,805.542949
-200.0,200,815.65444
-200.0,200,823.698662
-200.0,200,832.440126
-200.0,200,840.677474
-200.0,200,850.89958
-200.0,200,859.527107
-200.0,200,868.654775
-200.0,200,877.935203
-200.0,200,886.514249
-200.0,200,894.835876
-200.0,200,904.974063
-200.0,200,913.840962
-200.0,200,922.111869
-200.0,200,931.48239
-200.0,200,939.918968
-200.0,200,948.533762
-200.0,200,957.795254
-200.0,200,966.794397
-200.0,200,975.627291
-200.0,200,984.258333
-200.0,200,992.813589
-200.0,200,1002.415799
-200.0,200,1010.424168
-200.0,200,1019.20699
-200.0,200,1027.46118
-200.0,200,1036.770029
-200.0,200,1045.67167
-200.0,200,1054.115947
-200.0,200,1063.733795
-200.0,200,1072.209325
-200.0,200,1080.096087
-200.0,200,1089.633604
-200.0,200,1099.511729
-200.0,200,1109.507004
-200.0,200,1119.116887
-200.0,200,1128.32181
-200.0,200,1137.593188
-200.0,200,1146.146107
-200.0,200,1157.249586
-200.0,200,1165.962683
-200.0,200,1175.077373
-200.0,200,1183.662911
-200.0,200,1192.200355
-200.0,200,1201.276157
-200.0,200,1210.032699
-200.0,200,1218.737545
-200.0,200,1227.686373
-200.0,200,1236.727734
-200.0,200,1246.329288
-200.0,200,1254.95922
-200.0,200,1262.982942
-200.0,200,1271.568021
-200.0,200,1280.590112
-200.0,200,1289.916906
-200.0,200,1298.338853
-200.0,200,1307.731876
-200.0,200,1317.342309
-200.0,200,1326.638251
-200.0,200,1335.478494
-200.0,200,1344.09669
-200.0,200,1352.928203
-200.0,200,1360.997497
-200.0,200,1370.931627
-200.0,200,1380.682112
-200.0,200,1389.511065
-200.0,200,1397.453773
-200.0,200,1405.064171
-200.0,200,1414.282443
-200.0,200,1422.909551
-200.0,200,1431.393005
-200.0,200,1441.1988
-200.0,200,1450.277751
-200.0,200,1458.656528
-200.0,200,1467.627978
-200.0,200,1476.756242
-200.0,200,1484.775562
-200.0,200,1494.179483
-200.0,200,1504.204794
-200.0,200,1513.353492
-200.0,200,1522.471355
-200.0,200,1530.944351
-200.0,200,1539.504942
-200.0,200,1548.288076
-200.0,200,1556.579215
-200.0,200,1566.110816
-200.0,200,1575.825299
-200.0,200,1584.500306
-200.0,200,1593.241616
-200.0,200,1601.261574
-200.0,200,1608.923391
-200.0,200,1616.52528
-200.0,200,1624.290456
-200.0,200,1632.035255
-200.0,200,1639.135589
-200.0,200,1646.074064
-200.0,200,1653.051433
-200.0,200,1660.032325
-200.0,200,1669.439357
-200.0,200,1678.220467
-200.0,200,1687.307869
-200.0,200,1697.001352
-200.0,200,1706.429475
-200.0,200,1715.326765
-200.0,200,1724.344467
-200.0,200,1733.772511
-200.0,200,1743.029571
-200.0,200,1753.230152
-200.0,200,1761.779829
-200.0,200,1771.96282
-200.0,200,1780.393153
-200.0,200,1788.957897
-200.0,200,1798.415118
-200.0,200,1807.886125
-200.0,200,1816.257134
-200.0,200,1824.831372
-200.0,200,1832.849098
-200.0,200,1841.109922
-200.0,200,1849.625994
-200.0,200,1858.335603
-200.0,200,1867.907447
-200.0,200,1877.974984
-200.0,200,1886.676219
-200.0,200,1896.549455
-200.0,200,1904.095015
-200.0,200,1912.791511
-200.0,200,1921.66401
-200.0,200,1930.905005
-200.0,200,1940.263984
-200.0,200,1949.918979
-200.0,200,1959.744177
-200.0,200,1968.873745
-200.0,200,1977.991918
-200.0,200,1987.878983
-200.0,200,1996.208291
-200.0,200,2004.980926
-200.0,200,2012.550537
-200.0,200,2021.608612
-200.0,200,2030.082285
-200.0,200,2039.861072
-200.0,200,2049.486904
-200.0,200,2059.081617
-200.0,200,2068.52826
-200.0,200,2077.592309
-200.0,200,2086.744567
-200.0,200,2095.378487
-200.0,200,2104.149832
-200.0,200,2113.581842
-200.0,200,2123.039652
-200.0,200,2131.915907
-200.0,200,2141.665472
-200.0,200,2150.536453
-200.0,200,2158.724858
-200.0,200,2167.160504
-200.0,200,2176.478644
-200.0,200,2184.519936
-200.0,200,2193.597396
-200.0,200,2202.213268
-200.0,200,2210.573403
-200.0,200,2218.96056
-200.0,200,2226.730444
-200.0,200,2235.8331
-200.0,200,2245.011602
-200.0,200,2253.521582
-200.0,200,2261.476243
-200.0,200,2271.184045
-200.0,200,2279.699644
-200.0,200,2289.137856
-200.0,200,2297.638657
-200.0,200,2306.776219
-200.0,200,2316.474896
-200.0,200,2325.955045
-200.0,200,2334.918125
-200.0,200,2344.078168
-200.0,200,2352.797492
-200.0,200,2360.978987
-200.0,200,2370.484771
-200.0,200,2380.18771
-200.0,200,2387.882234
-200.0,200,2396.869695
-200.0,200,2405.526912
-200.0,200,2413.988813
-200.0,200,2422.558297
-200.0,200,2431.951432
-200.0,200,2440.543617
-200.0,200,2449.233395
-200.0,200,2458.563662
-200.0,200,2467.359047
-200.0,200,2476.17596
-200.0,200,2486.589306
-200.0,200,2494.71045
-200.0,200,2503.488925
-200.0,200,2513.208895
-200.0,200,2522.199291
-200.0,200,2531.192659
-200.0,200,2540.489914
-200.0,200,2550.233628
-200.0,200,2558.204326
