% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39744
2,300,-198.1,59553
2,400,-181.8,77730
2,500,-140.9,91820
2,600,-114.3,103250
2,700,-123.3,115583
2,800,-157.2,131305
2,900,-148.9,146194
2,1000,-107.6,156954
2,1100,-101.8,167139
2,1200,-103.6,177504
2,1300,-105.9,188094
2,1400,-104.3,198524
2,1500,-101.9,208712
2,1600,-106.1,219320
2,1700,-105.7,229892
2,1800,-102.5,240145
2,1900,-112.9,251436
2,2000,-103.9,261823
2,2100,-104.8,272308
2,2200,-102.9,282602
2,2300,-105.7,293170
