% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.0,2277
83,200,26.8,4953
76,300,23.2,7275
68,400,24.1,9687
60,500,25.2,12209
47,600,39.8,16187
40,700,21.5,18336
28,800,35.5,21888
6,900,68.2,28710
2,1000,41.7,32882
2,1100,53.3,38210
2,1200,24.8,40689
2,1300,65.1,47198
2,1400,45.4,51741
2,1500,62.4,57982
2,1600,107.7,68753
2,1700,134.3,82187
2,1800,123.3,94519
2,1900,136.6,108178
2,2000,113.2,119503
2,2100,129.2,132420
2,2200,112.9,143714
2,2300,133.4,157052
2,2400,172.7,174319
2,2500,119.6,186279
2,2600,39.9,190270
2,2700,90.4,199306
2,2800,33.3,202634
2,2900,103.4,212975
2,3000,103.4,223319
2,3100,88.0,232120
2,3200,105.4,242662
2,3300,90.9,251756
2,3400,80.7,259829
2,3500,90.6,268888
2,3600,119.8,280867
2,3700,150.8,295946
