% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.1,2186
82,200,31.0,5285
70,300,38.2,9107
60,400,29.9,12093
47,500,39.6,16051
25,600,68.1,22864
2,700,95.8,32444
2,800,114.0,43844
2,900,112.0,55046
2,1000,139.2,68970
2,1100,154.7,84443
2,1200,108.6,95299
2,1300,173.6,112654
2,1400,137.7,126424
2,1500,152.8,141706
2,1600,133.5,155059
2,1700,139.6,169023
2,1800,108.0,179820
2,1900,144.4,194265
2,2000,119.4,206208
2,2100,179.5,224162
2,2200,179.3,242095
2,2300,125.3,254624
2,2400,141.2,268748
2,2500,146.9,283441
2,2600,139.2,297365
