% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.6,2237
88,200,26.5,4886
81,300,26.7,7555
75,400,24.2,9975
69,500,23.9,12366
63,600,23.8,14742
50,700,54.3,20174
40,800,41.1,24280
31,900,35.4,27817
23,1000,34.8,31292
11,1100,47.7,36060
2,1200,114.8,47536
2,1300,110.5,58589
2,1400,110.9,69677
2,1500,92.3,78905
2,1600,75.5,86452
2,1700,103.2,96768
2,1800,117.7,108537
2,1900,108.4,119372
2,2000,123.3,131706
2,2100,95.2,141228
2,2200,132.2,154449
2,2300,168.7,171318
2,2400,141.4,185460
2,2500,130.6,198516
2,2600,129.7,211487
2,2700,123.1,223799
2,2800,122.5,236048
2,2900,93.2,245372
2,3000,114.9,256863
2,3100,112.4,268101
2,3200,103.8,278481
2,3300,108.9,289371
2,3400,105.8,299953
2,3500,100.3,309983
2,3600,127.6,322742
2,3700,138.2,336559
2,3800,113.4,347904
2,3900,88.8,356789
2,4000,64.2,363205
2,4100,126.6,375868
2,4200,66.5,382517
2,4300,63.5,388866
2,4400,107.3,399600
