% time spent exploring,episodes,mean 100 episode reward,steps
93,100,19.2,1902
84,200,27.6,4661
75,300,29.2,7586
58,400,51.8,12767
13,500,137.6,26525
2,600,190.4,45560
2,700,186.5,64212
2,800,49.6,69172
2,900,110.3,80198
2,1000,69.8,87173
2,1100,23.7,89545
2,1200,165.6,106108
2,1300,75.1,113615
2,1400,43.8,117993
2,1500,126.4,130636
2,1600,86.7,139304
2,1700,163.1,155613
2,1800,135.9,169206
2,1900,133.1,182516
2,2000,67.4,189257
2,2100,27.1,191969
2,2200,131.1,205082
2,2300,168.1,221891
2,2400,176.2,239511
2,2500,174.1,256925
2,2600,168.9,273815
2,2700,118.9,285708
2,2800,120.6,297769
