% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-192.9,59085
2,400,-133.3,72413
2,500,-129.7,85382
2,600,-129.3,98315
2,700,-110.9,109402
2,800,-111.2,120519
2,900,-110.1,131533
2,1000,-109.7,142503
2,1100,-112.0,153704
2,1200,-105.6,164269
2,1300,-105.0,174773
2,1400,-104.5,185219
2,1500,-108.0,196016
2,1600,-104.5,206468
2,1700,-109.7,217436
2,1800,-105.2,227958
2,1900,-111.2,239074
2,2000,-105.0,249576
2,2100,-104.2,259991
2,2200,-106.5,270644
2,2300,-103.4,280983
2,2400,-104.6,291438
