% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.1,2183
88,200,24.9,4669
82,300,25.3,7196
76,400,25.1,9707
70,500,22.2,11927
63,600,31.3,15061
52,700,44.8,19546
44,800,29.3,22475
38,900,27.6,25231
28,1000,39.4,29175
20,1100,33.5,32527
2,1200,87.0,41230
2,1300,131.7,54399
2,1400,171.4,71539
2,1500,108.4,82381
2,1600,116.2,94000
2,1700,143.0,108300
2,1800,122.2,120525
2,1900,186.7,139198
2,2000,160.2,155218
2,2100,152.2,170439
2,2200,187.7,189213
2,2300,192.5,208463
2,2400,194.3,227896
2,2500,192.5,247144
2,2600,183.6,265509
2,2700,189.8,284484
2,2800,180.5,302534
2,2900,174.1,319941
2,3000,183.8,338320
2,3100,197.9,358106
2,3200,190.9,377194
2,3300,134.9,390687
