% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.1,2182
88,200,24.4,4626
81,300,28.7,7497
76,400,19.9,9489
69,500,28.8,12365
58,600,46.6,17020
48,700,40.7,21089
42,800,25.4,23628
30,900,45.7,28200
17,1000,53.7,33572
3,1100,58.7,39445
2,1200,40.4,43489
2,1300,108.7,54356
2,1400,51.3,59482
2,1500,106.7,70156
2,1600,94.1,79566
2,1700,115.6,91131
2,1800,97.8,100907
2,1900,120.2,112924
2,2000,128.9,125813
2,2100,80.6,133876
2,2200,78.7,141750
2,2300,87.2,150468
2,2400,80.7,158539
2,2500,66.8,165221
2,2600,35.3,168754
2,2700,10.4,169797
2,2800,24.5,172243
2,2900,61.4,178378
2,3000,62.1,184587
2,3100,87.9,193378
2,3200,72.4,200620
2,3300,122.1,212832
2,3400,84.5,221286
2,3500,88.7,230157
2,3600,98.1,239969
2,3700,84.0,248372
2,3800,84.9,256858
2,3900,147.9,271648
2,4000,134.9,285142
2,4100,108.1,295954
2,4200,77.0,303653
2,4300,60.0,309648
2,4400,104.0,320048
2,4500,89.6,329005
2,4600,59.7,334977
2,4700,64.0,341373
2,4800,45.7,345940
2,4900,36.5,349586
2,5000,114.1,361000
2,5100,126.0,373600
2,5200,109.1,384510
2,5300,61.3,390643
