% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-197.2,59517
2,400,-193.5,78869
2,500,-156.2,94489
2,600,-125.0,106986
2,700,-129.0,119882
2,800,-163.8,136261
2,900,-141.0,150357
2,1000,-107.7,161131
2,1100,-109.9,172118
2,1200,-111.2,183239
2,1300,-111.9,194431
2,1400,-101.7,204600
2,1500,-102.6,214855
2,1600,-101.6,225010
2,1700,-100.3,235043
2,1800,-102.6,245301
2,1900,-103.5,255650
2,2000,-102.3,265883
2,2100,-103.6,276239
2,2200,-113.6,287597
2,2300,-107.4,298333
