% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.1,2091
88,200,25.9,4684
80,300,34.0,8085
73,400,29.0,10982
64,500,33.2,14307
43,600,87.1,23018
2,700,166.7,39686
2,800,165.5,56237
2,900,190.1,75248
2,1000,46.9,79940
2,1100,99.3,89868
2,1200,184.3,108294
2,1300,171.2,125416
2,1400,131.6,138577
2,1500,123.6,150937
2,1600,166.1,167543
2,1700,178.5,185390
2,1800,111.2,196515
2,1900,63.8,202891
2,2000,41.7,207064
2,2100,55.6,212629
2,2200,15.8,214211
2,2300,126.0,226812
2,2400,114.7,238285
2,2500,112.7,249559
2,2600,132.9,262845
2,2700,145.4,277380
2,2800,79.1,285287
2,2900,107.8,296068
2,3000,165.0,312565
2,3100,141.5,326713
2,3200,133.9,340103
2,3300,152.4,355347
2,3400,28.3,358176
2,3500,154.3,373606
2,3600,188.2,392424
