% time spent exploring,episodes,mean 100 episode reward,steps
91,100,25.2,2495
81,200,31.0,5590
73,300,24.4,8026
64,400,27.4,10767
54,500,30.6,13824
43,600,34.0,17221
27,700,50.3,22249
2,800,76.2,29867
2,900,130.5,42914
2,1000,99.0,52809
2,1100,180.3,70843
2,1200,155.4,86378
2,1300,173.0,103674
2,1400,197.4,123417
2,1500,196.9,143109
2,1600,198.0,162909
2,1700,200.0,182909
2,1800,182.8,201187
2,1900,192.2,220407
2,2000,198.0,240210
2,2100,191.8,259385
2,2200,22.7,261653
2,2300,23.0,263952
2,2400,179.9,281940
