% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.6,2237
88,200,26.0,4841
80,300,29.9,7830
71,400,36.2,11451
64,500,31.0,14553
56,600,30.3,17583
46,700,40.6,21642
34,800,49.6,26597
23,900,44.8,31080
11,1000,51.5,36233
2,1100,42.8,40516
2,1200,72.0,47715
2,1300,44.0,52111
2,1400,34.2,55535
2,1500,34.6,58998
2,1600,42.6,63253
2,1700,80.6,71312
2,1800,26.4,73955
2,1900,78.0,81753
2,2000,62.9,88041
2,2100,34.0,91436
2,2200,79.8,99415
2,2300,97.0,109114
2,2400,13.4,110454
2,2500,14.8,111934
2,2600,113.1,123246
2,2700,121.6,135411
2,2800,94.2,144834
2,2900,81.2,152954
2,3000,76.7,160628
2,3100,56.0,166228
2,3200,18.7,168102
2,3300,17.0,169806
2,3400,33.3,173139
2,3500,21.1,175252
2,3600,40.3,179279
2,3700,110.3,190309
2,3800,29.0,193205
2,3900,22.0,195401
2,4000,18.8,197279
2,4100,33.2,200597
2,4200,32.2,203816
2,4300,34.6,207281
2,4400,18.4,209117
2,4500,23.5,211465
2,4600,23.0,213766
2,4700,16.1,215378
2,4800,14.8,216863
2,4900,34.6,220323
2,5000,47.8,225099
2,5100,48.6,229956
2,5200,40.2,233977
2,5300,42.3,238208
2,5400,33.2,241531
2,5500,16.2,243146
2,5600,41.6,247309
2,5700,14.2,248729
2,5800,9.8,249710
2,5900,26.9,252404
2,6000,89.3,261336
2,6100,90.4,270377
2,6200,36.4,274019
2,6300,24.6,276482
2,6400,27.6,279246
2,6500,64.0,285643
2,6600,94.6,295098
2,6700,123.2,307418
2,6800,92.3,316644
2,6900,121.4,328784
2,7000,31.3,331910
2,7100,29.2,334828
2,7200,18.4,336666
2,7300,23.7,339039
2,7400,36.8,342720
2,7500,14.1,344126
2,7600,22.1,346338
2,7700,56.4,351978
2,7800,103.1,362292
2,7900,46.4,366934
2,8000,53.0,372235
2,8100,31.3,375368
2,8200,30.1,378380
2,8300,77.3,386107
2,8400,45.9,390699
2,8500,46.0,395304
2,8600,15.9,396896
2,8700,20.3,398930
