% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.6,2334
87,200,27.1,5040
80,300,29.2,7965
73,400,30.3,10993
66,500,27.1,13706
58,600,31.6,16865
50,700,32.6,20130
42,800,32.3,23361
29,900,53.2,28686
11,1000,74.4,36124
2,1100,112.9,47412
2,1200,109.0,58313
2,1300,158.4,74153
2,1400,189.5,93100
2,1500,157.2,108824
2,1600,106.5,119478
2,1700,87.3,128212
2,1800,114.4,139651
2,1900,135.6,153210
2,2000,124.2,165635
2,2100,120.2,177659
2,2200,160.2,193677
2,2300,159.0,209573
2,2400,170.1,226584
2,2500,173.7,243954
2,2600,155.0,259451
2,2700,149.1,274363
2,2800,175.1,291873
2,2900,183.4,310212
2,3000,154.9,325704
2,3100,154.0,341105
2,3200,144.2,355521
2,3300,121.0,367619
2,3400,90.9,376711
2,3500,123.3,389037
