% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.0,2077
85,200,24.3,4503
77,300,24.7,6977
69,400,22.6,9241
60,500,27.3,11975
51,600,28.4,14816
40,700,33.0,18113
19,800,65.4,24649
2,900,70.4,31688
2,1000,83.7,40059
2,1100,92.7,49331
2,1200,97.0,59036
2,1300,95.8,68618
2,1400,117.5,80367
2,1500,75.2,87891
2,1600,109.6,98853
2,1700,104.1,109266
2,1800,67.1,115979
2,1900,59.9,121965
2,2000,69.5,128917
2,2100,79.6,136876
2,2200,103.2,147196
2,2300,133.2,160517
2,2400,95.4,170053
2,2500,102.6,180308
2,2600,126.0,192904
2,2700,124.2,205321
2,2800,145.2,219845
2,2900,117.0,231544
2,3000,113.2,242869
2,3100,88.3,251699
2,3200,109.0,262599
2,3300,122.5,274850
2,3400,97.4,284590
2,3500,86.9,293282
