# {"t_start": 1594134979.3765376, "env_id": "CartPole-v0"} 
r,l,t
21.0,21,4.75197
30.0,30,4.778005
35.0,35,4.808548
15.0,15,4.821643
13.0,13,4.83311
36.0,36,4.864916
20.0,20,4.881864
15.0,15,4.895063
18.0,18,4.911188
44.0,44,4.947666
26.0,26,4.969591
13.0,13,4.979226
20.0,20,4.993431
15.0,15,5.005677
15.0,15,5.016512
13.0,13,5.02665
11.0,11,5.035784
47.0,47,5.070605
17.0,17,5.082997
44.0,44,5.125882
10.0,10,5.134485
15.0,15,5.148529
14.0,14,5.159638
13.0,13,5.169024
22.0,22,5.185829
11.0,11,5.195245
136.0,136,5.297081
11.0,11,5.305064
27.0,27,5.322545
12.0,12,5.330217
14.0,14,5.339427
27.0,27,5.358386
18.0,18,5.373694
16.0,16,5.387487
23.0,23,5.407395
16.0,16,5.42137
21.0,21,5.447076
24.0,24,5.472641
16.0,16,5.487576
19.0,19,5.504605
29.0,29,5.530422
17.0,17,5.545195
16.0,16,5.559891
12.0,12,5.967165
9.0,9,6.337004
15.0,15,6.945709
43.0,43,8.677439
60.0,60,11.089274
19.0,19,11.836053
30.0,30,13.051714
9.0,9,13.404256
37.0,37,14.917775
12.0,12,15.390741
13.0,13,15.905026
43.0,43,17.605855
14.0,14,18.167576
42.0,42,19.848068
16.0,16,20.491896
31.0,31,21.739703
18.0,18,22.459762
23.0,23,23.392334
16.0,16,24.033388
11.0,11,24.481582
20.0,20,25.288806
11.0,11,25.73566
15.0,15,26.333918
14.0,14,26.89771
13.0,13,27.450662
21.0,21,28.29656
16.0,16,28.947445
11.0,11,29.389912
88.0,88,32.929539
15.0,15,33.535582
15.0,15,34.137956
24.0,24,35.091907
19.0,19,35.857198
11.0,11,36.295281
16.0,16,36.935005
23.0,23,37.866432
27.0,27,38.965651
62.0,62,41.451012
20.0,20,42.276957
13.0,13,42.792072
29.0,29,43.957587
18.0,18,44.684561
26.0,26,45.743178
22.0,22,46.64771
70.0,70,49.478866
20.0,20,50.287102
11.0,11,50.750009
27.0,27,51.852791
14.0,14,52.40403
40.0,40,54.005509
20.0,20,54.821451
38.0,38,56.400771
21.0,21,57.253206
25.0,25,58.267147
23.0,23,59.218067
16.0,16,59.86833
15.0,15,60.45962
31.0,31,61.707967
30.0,30,62.889565
16.0,16,63.54933
18.0,18,64.300429
23.0,23,65.239195
10.0,10,65.638603
16.0,16,66.266835
25.0,25,67.278519
11.0,11,67.714535
46.0,46,69.54204
25.0,25,70.560573
16.0,16,71.200038
25.0,25,72.192529
24.0,24,73.140658
49.0,49,75.113964
12.0,12,75.604214
64.0,64,78.157865
19.0,19,78.913706
19.0,19,79.680274
14.0,14,80.243915
28.0,28,81.356849
18.0,18,82.087249
10.0,10,82.489368
19.0,19,83.243073
21.0,21,84.088903
16.0,16,84.736029
23.0,23,85.661184
14.0,14,86.221601
20.0,20,87.03316
88.0,88,90.628303
28.0,28,91.751658
11.0,11,92.187482
13.0,13,92.710022
44.0,44,94.479843
19.0,19,95.258256
17.0,17,95.940366
19.0,19,96.692574
14.0,14,97.271179
25.0,25,98.265578
23.0,23,99.230714
23.0,23,100.151825
14.0,14,100.724091
14.0,14,101.275762
48.0,48,103.215998
24.0,24,104.186414
12.0,12,104.669654
12.0,12,105.159873
10.0,10,105.569587
35.0,35,106.972531
66.0,66,109.657147
32.0,32,110.962656
36.0,36,112.413581
12.0,12,112.908218
19.0,19,113.673225
23.0,23,114.622802
16.0,16,115.272806
13.0,13,115.813262
72.0,72,118.70957
16.0,16,119.345549
14.0,14,119.913081
20.0,20,120.713949
107.0,107,125.066434
38.0,38,126.581337
26.0,26,127.621752
10.0,10,128.023564
69.0,69,130.793833
11.0,11,131.246598
39.0,39,132.825906
11.0,11,133.267315
10.0,10,133.665346
31.0,31,134.902775
11.0,11,135.353848
11.0,11,135.805711
28.0,28,136.935825
54.0,54,139.075682
46.0,46,140.935488
60.0,60,143.379092
12.0,12,143.85194
24.0,24,144.807616
45.0,45,146.63889
59.0,59,149.013491
27.0,27,150.098561
23.0,23,151.059816
14.0,14,151.616536
11.0,11,152.051241
29.0,29,153.210481
14.0,14,153.773591
18.0,18,154.498409
19.0,19,155.280673
30.0,30,156.475886
30.0,30,157.671924
12.0,12,158.15548
12.0,12,158.64214
50.0,50,160.668018
25.0,25,161.682183
21.0,21,162.512467
34.0,34,163.864904
17.0,17,164.559221
44.0,44,166.343159
33.0,33,167.687782
41.0,41,169.350419
13.0,13,169.884249
15.0,15,170.487981
35.0,35,171.901952
11.0,11,172.343143
45.0,45,174.12729
26.0,26,175.167802
22.0,22,176.050354
18.0,18,176.773548
33.0,33,178.117071
21.0,21,178.961498
16.0,16,179.618768
34.0,34,180.972319
13.0,13,181.511962
15.0,15,182.11578
22.0,22,182.969945
9.0,9,183.332207
61.0,61,185.797211
27.0,27,186.894112
24.0,24,187.868085
28.0,28,188.999576
44.0,44,190.751569
17.0,17,191.429407
11.0,11,191.863921
14.0,14,192.418474
18.0,18,193.13812
43.0,43,194.860479
12.0,12,195.327883
14.0,14,195.888678
12.0,12,196.361147
17.0,17,197.043137
20.0,20,197.859442
17.0,17,198.544876
27.0,27,199.644034
16.0,16,200.279956
14.0,14,200.833178
18.0,18,201.54513
15.0,15,202.144281
