% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-199.5,19749
2,200,-199.3,39683
2,300,-154.8,55167
2,400,-170.7,72233
2,500,-130.7,85305
2,600,-116.7,96976
2,700,-145.6,111535
2,800,-122.0,123740
2,900,-108.9,134630
2,1000,-118.3,146464
2,1100,-106.6,157124
2,1200,-111.4,168268
2,1300,-105.0,178763
2,1400,-103.9,189152
2,1500,-104.5,199606
2,1600,-106.0,210208
2,1700,-102.9,220497
2,1800,-103.1,230807
2,1900,-102.6,241069
2,2000,-107.3,251801
2,2100,-106.0,262404
2,2200,-101.5,272555
2,2300,-101.3,282688
2,2400,-101.4,292833
