% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.5,39753
2,300,-198.4,59591
2,400,-180.2,77611
2,500,-141.8,91796
2,600,-142.9,106084
2,700,-146.6,120743
2,800,-136.0,134338
2,900,-109.7,145311
2,1000,-104.8,155792
2,1100,-102.6,166049
2,1200,-109.7,177016
2,1300,-108.8,187901
2,1400,-105.4,198446
2,1500,-107.6,209209
2,1600,-110.3,220241
2,1700,-111.9,231433
2,1800,-104.3,241859
2,1900,-103.3,252185
2,2000,-107.2,262905
2,2100,-103.5,273256
2,2200,-104.0,283656
2,2300,-104.4,294097
