% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.1,2188
88,200,26.3,4822
81,300,27.5,7574
75,400,25.1,10080
69,500,25.2,12599
61,600,31.7,15769
43,700,71.3,22902
39,800,19.2,24827
27,900,49.3,29759
7,1000,79.7,37726
2,1100,66.6,44384
2,1200,104.0,54789
2,1300,81.5,62943
2,1400,86.9,71633
2,1500,61.1,77742
2,1600,139.5,91695
2,1700,153.6,107054
2,1800,150.3,122083
2,1900,115.8,133660
2,2000,158.2,149479
2,2100,156.2,165104
2,2200,127.3,177832
2,2300,99.5,187779
2,2400,87.8,196556
2,2500,52.3,201790
2,2600,63.3,208124
2,2700,104.8,218607
2,2800,108.4,229451
2,2900,129.7,242418
2,3000,143.6,256778
2,3100,101.5,266928
2,3200,74.6,274384
2,3300,59.6,280341
2,3400,90.6,289397
2,3500,85.1,297903
2,3600,127.7,310673
2,3700,73.7,318046
2,3800,59.3,323973
2,3900,105.0,334468
2,4000,61.4,340612
2,4100,69.2,347534
2,4200,80.6,355591
2,4300,98.0,365390
2,4400,90.2,374407
2,4500,96.9,384099
2,4600,89.7,393073
