% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-198.2,59619
2,400,-182.9,77909
2,500,-144.0,92308
2,600,-129.8,105291
2,700,-147.6,120055
2,800,-177.1,137767
2,900,-127.2,150487
2,1000,-108.5,161337
2,1100,-106.1,171950
2,1200,-109.1,182862
2,1300,-107.2,193577
2,1400,-106.9,204265
2,1500,-108.0,215070
2,1600,-117.8,226850
2,1700,-106.5,237504
2,1800,-106.6,248160
2,1900,-109.8,259137
2,2000,-107.4,269877
2,2100,-104.0,280279
2,2200,-106.6,290944
