# {"t_start": 1596872874.9086418, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,10.809048
-200.0,200,11.242186
-200.0,200,11.661494
-200.0,200,12.089091
-200.0,200,12.51658
-200.0,200,21.532506
-200.0,200,29.272636
-200.0,200,37.848835
-200.0,200,46.082387
-200.0,200,54.751961
-200.0,200,62.657968
-200.0,200,71.220033
-200.0,200,79.715447
-200.0,200,88.303428
-200.0,200,96.556653
-200.0,200,104.921178
-200.0,200,113.02944
-200.0,200,120.263954
-200.0,200,128.391823
-200.0,200,136.752567
-200.0,200,145.590979
-200.0,200,153.074111
-200.0,200,160.918674
-200.0,200,169.123569
-200.0,200,176.208493
-200.0,200,184.260292
-200.0,200,192.623782
-200.0,200,201.284838
-200.0,200,209.320802
-200.0,200,217.759062
-200.0,200,226.180893
-200.0,200,234.595078
-200.0,200,243.466962
-200.0,200,250.867282
-200.0,200,259.092736
-200.0,200,267.73604
-200.0,200,276.572047
-200.0,200,284.60693
-200.0,200,293.653713
-200.0,200,301.372826
-200.0,200,309.979541
-200.0,200,318.036411
-200.0,200,326.323492
-200.0,200,334.468921
-200.0,200,342.642617
-200.0,200,351.31805
-200.0,200,359.159008
-200.0,200,367.605567
-200.0,200,375.218462
-200.0,200,382.452903
-200.0,200,389.013405
-200.0,200,394.63832
-200.0,200,401.251022
-200.0,200,406.136847
-200.0,200,411.399093
-200.0,200,418.293291
-200.0,200,426.062172
-200.0,200,433.621572
-200.0,200,442.579836
-200.0,200,451.253533
-200.0,200,458.29214
-200.0,200,467.285814
-200.0,200,475.908201
-200.0,200,484.201735
-200.0,200,492.864257
-200.0,200,500.372887
-200.0,200,508.803101
-200.0,200,516.781418
-200.0,200,525.277469
-200.0,200,534.244934
-200.0,200,542.752147
-200.0,200,551.210629
-200.0,200,559.72995
-200.0,200,568.205475
-200.0,200,576.297542
-200.0,200,584.978607
-200.0,200,593.364177
-200.0,200,601.593034
-200.0,200,609.98254
-200.0,200,618.242882
-200.0,200,626.27354
-200.0,200,635.029538
-200.0,200,644.048453
-200.0,200,652.100487
-200.0,200,661.279344
-200.0,200,670.389901
-200.0,200,678.628361
-200.0,200,687.873269
-200.0,200,695.917971
-200.0,200,704.482808
-200.0,200,712.867198
-200.0,200,721.477544
-200.0,200,729.882687
-200.0,200,738.451361
-200.0,200,747.537398
-200.0,200,755.916863
-200.0,200,764.637719
-200.0,200,772.871826
-200.0,200,781.420273
-200.0,200,789.513011
-200.0,200,798.981137
-200.0,200,807.355682
-200.0,200,815.828429
-200.0,200,824.295708
-200.0,200,832.933248
-200.0,200,841.588825
-200.0,200,849.854776
-200.0,200,858.826193
-200.0,200,867.357834
-200.0,200,876.127793
-200.0,200,884.625976
-200.0,200,892.897962
-200.0,200,900.437847
-200.0,200,908.491635
-200.0,200,917.274628
-200.0,200,925.881446
-200.0,200,934.309755
-200.0,200,942.655841
-200.0,200,951.441689
-200.0,200,959.347495
-200.0,200,967.607383
-200.0,200,975.939809
-200.0,200,984.388236
-200.0,200,992.65018
-200.0,200,1000.885074
-200.0,200,1009.737115
-200.0,200,1018.558745
-200.0,200,1026.855717
-200.0,200,1034.936576
-200.0,200,1043.323835
-200.0,200,1051.820493
-200.0,200,1060.344848
-200.0,200,1068.518119
-200.0,200,1077.017615
-200.0,200,1085.298118
-200.0,200,1094.080172
-200.0,200,1102.088791
-200.0,200,1110.350284
-200.0,200,1118.81768
-200.0,200,1127.455305
-200.0,200,1135.483887
-200.0,200,1143.636585
-200.0,200,1151.440567
-200.0,200,1159.875738
-200.0,200,1168.08904
-200.0,200,1176.719893
-200.0,200,1185.100979
-200.0,200,1193.787011
-200.0,200,1202.65785
-200.0,200,1210.897599
-200.0,200,1218.639988
-200.0,200,1226.881638
-200.0,200,1235.42156
-200.0,200,1243.323111
-200.0,200,1250.736094
-200.0,200,1259.21322
-200.0,200,1267.62414
-200.0,200,1276.310756
