% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.8,39684
2,300,-189.8,58665
2,400,-171.1,75772
2,500,-147.2,90491
2,600,-113.0,101796
2,700,-108.7,112666
2,800,-120.3,124695
2,900,-118.1,136501
2,1000,-144.7,150975
2,1100,-141.1,165083
2,1200,-133.2,178406
2,1300,-135.8,191990
2,1400,-116.7,203658
2,1500,-107.3,214392
2,1600,-112.4,225634
2,1700,-106.1,236248
2,1800,-106.9,246937
2,1900,-103.6,257302
2,2000,-105.2,267819
2,2100,-104.6,278276
2,2200,-106.9,288969
