% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.8,2155
88,200,26.8,4839
80,300,31.1,7951
71,400,35.0,11451
65,500,25.8,14028
59,600,23.7,16398
52,700,28.5,19252
40,800,50.7,24322
30,900,41.1,28430
13,1000,70.7,35496
2,1100,78.1,43309
2,1200,126.6,55965
2,1300,108.2,66790
2,1400,98.2,76614
2,1500,163.4,92954
2,1600,93.9,102347
2,1700,74.8,109830
2,1800,16.1,111443
2,1900,113.6,122803
2,2000,159.6,138768
2,2100,161.1,154876
2,2200,149.4,169814
2,2300,138.9,183700
2,2400,32.1,186907
2,2500,11.3,188039
2,2600,97.6,197798
2,2700,172.0,215000
2,2800,145.8,229576
2,2900,48.2,234396
2,3000,116.5,246046
2,3100,150.5,261097
2,3200,95.9,270691
2,3300,70.8,277769
2,3400,93.8,287151
2,3500,115.8,298726
2,3600,90.6,307787
2,3700,116.4,319425
2,3800,149.0,334323
2,3900,130.1,347333
2,4000,118.4,359168
2,4100,165.6,375730
2,4200,122.1,387941
2,4300,23.0,390240
2,4400,11.7,391412
