% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39795
2,300,-194.6,59252
2,400,-169.3,76185
2,500,-147.4,90927
2,600,-147.1,105636
2,700,-174.2,123058
2,800,-148.7,137924
2,900,-134.4,151360
2,1000,-130.9,164449
2,1100,-111.0,175550
2,1200,-109.4,186495
2,1300,-113.2,197817
2,1400,-118.3,209647
2,1500,-107.1,220354
2,1600,-109.9,231340
2,1700,-117.2,243064
2,1800,-118.3,254893
2,1900,-119.9,266887
2,2000,-109.4,277825
2,2100,-102.5,288076
2,2200,-105.5,298625
