# {"t_start": 1597376524.5646122, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,11.125673
-200.0,200,11.540128
-200.0,200,11.941745
-200.0,200,12.359577
-200.0,200,12.772014
-200.0,200,39.257765
-200.0,200,64.806023
-200.0,200,90.452914
-200.0,200,116.64502
-200.0,200,142.560764
-200.0,200,168.386073
-200.0,200,193.725687
-200.0,200,218.804295
-200.0,200,244.380292
-200.0,200,269.883505
-200.0,200,296.416582
-200.0,200,322.53606
-200.0,200,348.816132
-200.0,200,375.860301
-200.0,200,401.609795
-200.0,200,428.102803
-200.0,200,453.136331
-200.0,200,477.922891
-200.0,200,505.303988
-200.0,200,530.855725
-200.0,200,557.071165
-200.0,200,581.199035
-200.0,200,605.673285
-200.0,200,627.038562
-200.0,200,647.152046
-200.0,200,667.299606
-200.0,200,688.015279
-200.0,200,710.583284
-200.0,200,737.323809
-200.0,200,762.619764
-200.0,200,788.644893
-200.0,200,814.998511
-200.0,200,841.560816
-200.0,200,867.831836
-200.0,200,893.856489
-200.0,200,918.172758
-200.0,200,943.815856
-200.0,200,968.615642
-200.0,200,993.710348
-200.0,200,1018.547176
-200.0,200,1045.430521
-200.0,200,1070.836515
-200.0,200,1097.78388
-200.0,200,1125.525222
-200.0,200,1151.726552
-200.0,200,1178.349746
-200.0,200,1204.58137
-200.0,200,1230.81578
-200.0,200,1256.679771
-200.0,200,1282.316062
-200.0,200,1309.451547
-200.0,200,1336.315206
-200.0,200,1362.719313
-200.0,200,1389.773495
-200.0,200,1416.9442
-200.0,200,1443.622928
-200.0,200,1471.321513
-200.0,200,1496.326078
-200.0,200,1520.34036
-200.0,200,1544.539386
-200.0,200,1567.500801
-200.0,200,1589.413767
-200.0,200,1609.018126
-200.0,200,1627.915615
-200.0,200,1649.135179
-200.0,200,1674.378174
-200.0,200,1700.260461
-200.0,200,1726.035472
-200.0,200,1752.062427
-200.0,200,1778.913694
-200.0,200,1805.18365
-200.0,200,1831.860347
-200.0,200,1858.592801
-200.0,200,1884.973634
-200.0,200,1910.595402
-200.0,200,1936.845071
-200.0,200,1962.590848
-200.0,200,1988.243023
-200.0,200,2014.884538
-200.0,200,2041.679
-200.0,200,2067.971433
-200.0,200,2094.705958
-200.0,200,2121.958004
-200.0,200,2147.77054
-200.0,200,2173.324414
-200.0,200,2199.552252
-200.0,200,2225.969733
-200.0,200,2251.503725
-200.0,200,2276.901004
-200.0,200,2303.334682
-200.0,200,2329.810979
-200.0,200,2355.980447
-200.0,200,2382.640992
-200.0,200,2408.207866
-200.0,200,2434.955592
-200.0,200,2460.020269
-200.0,200,2484.740654
-200.0,200,2510.386153
-200.0,200,2535.660699
-200.0,200,2562.137175
-200.0,200,2587.487743
-200.0,200,2614.785531
-200.0,200,2640.87243
-200.0,200,2664.770953
-200.0,200,2690.976716
-200.0,200,2716.347287
-200.0,200,2742.044379
-200.0,200,2768.288119
-200.0,200,2794.73498
-200.0,200,2820.838449
-200.0,200,2846.234135
-200.0,200,2873.339993
-200.0,200,2899.269568
-200.0,200,2924.614667
-200.0,200,2950.784594
-200.0,200,2976.030642
-200.0,200,3001.983552
-200.0,200,3027.178452
-200.0,200,3052.412756
-200.0,200,3078.622361
-200.0,200,3104.754915
-200.0,200,3130.372791
-200.0,200,3154.702255
-200.0,200,3178.61105
-200.0,200,3202.732572
-200.0,200,3227.244277
-200.0,200,3251.471341
-200.0,200,3277.276383
-200.0,200,3301.626357
-200.0,200,3327.761831
-200.0,200,3353.224466
-200.0,200,3378.967285
-200.0,200,3405.160006
-200.0,200,3430.83789
-200.0,200,3456.866802
-200.0,200,3483.07558
-200.0,200,3508.7563
-200.0,200,3533.313677
-200.0,200,3558.295962
-200.0,200,3582.411319
-200.0,200,3605.429686
-200.0,200,3630.23906
-200.0,200,3654.757535
-200.0,200,3680.24097
-200.0,200,3706.224173
-200.0,200,3731.009048
-200.0,200,3756.55084
-200.0,200,3782.342108
-200.0,200,3807.163593
-200.0,200,3832.716234
-200.0,200,3859.495016
-200.0,200,3886.771236
-200.0,200,3913.507692
-200.0,200,3941.092272
-200.0,200,3968.524691
-200.0,200,3995.150617
-200.0,200,4021.547348
-200.0,200,4047.116451
-200.0,200,4072.964856
-200.0,200,4097.745343
-200.0,200,4123.23912
-200.0,200,4149.63526
-200.0,200,4176.242661
-200.0,200,4201.511352
-200.0,200,4228.039824
-200.0,200,4254.073993
-200.0,200,4279.231827
-200.0,200,4305.363158
-200.0,200,4329.417541
-200.0,200,4355.096434
-200.0,200,4381.505488
-200.0,200,4406.944161
-200.0,200,4431.847034
-200.0,200,4459.144249
-200.0,200,4484.513739
-200.0,200,4510.412256
-200.0,200,4536.577276
-200.0,200,4562.284106
-200.0,200,4587.502943
-200.0,200,4613.597038
-200.0,200,4639.226573
-200.0,200,4663.924462
-200.0,200,4689.189273
-200.0,200,4715.090743
-200.0,200,4740.362806
-200.0,200,4765.443947
-200.0,200,4790.543325
-200.0,200,4816.337997
-200.0,200,4840.86829
-200.0,200,4866.136089
-200.0,200,4891.994759
-200.0,200,4916.594627
-200.0,200,4942.735738
-200.0,200,4968.246552
-200.0,200,4993.686483
-200.0,200,5019.700447
-200.0,200,5043.915759
-200.0,200,5069.024124
-200.0,200,5093.866757
-200.0,200,5119.807786
-131.0,131,5136.81764
-200.0,200,5162.864785
-200.0,200,5188.944506
-200.0,200,5214.353221
-110.0,110,5227.900318
-200.0,200,5253.74424
-200.0,200,5279.011808
-200.0,200,5303.684896
-200.0,200,5330.023738
-200.0,200,5356.163642
-200.0,200,5382.848911
-133.0,133,5400.816239
-200.0,200,5426.092159
-165.0,165,5448.042375
-116.0,116,5461.904428
-200.0,200,5487.667638
-200.0,200,5512.259173
-200.0,200,5538.179495
-200.0,200,5563.219076
-200.0,200,5589.428587
-178.0,178,5611.29776
-200.0,200,5636.519714
-200.0,200,5661.810408
-200.0,200,5687.598165
-200.0,200,5713.886585
-186.0,186,5737.100535
-200.0,200,5761.308966
-182.0,182,5782.898038
-123.0,123,5798.50408
-200.0,200,5822.957757
-116.0,116,5837.090044
-144.0,144,5854.541536
-109.0,109,5867.791948
-120.0,120,5882.472598
-90.0,90,5893.61468
-127.0,127,5909.257999
-155.0,155,5928.080873
-200.0,200,5951.735637
-135.0,135,5968.193295
-185.0,185,5991.05908
-135.0,135,6007.92979
-152.0,152,6026.108037
-109.0,109,6039.236959
-200.0,200,6062.574901
-153.0,153,6080.618578
-110.0,110,6094.254893
-200.0,200,6119.122853
-200.0,200,6143.297992
-200.0,200,6167.82885
-200.0,200,6192.676624
-200.0,200,6217.551245
-200.0,200,6241.388701
-200.0,200,6265.882441
-200.0,200,6288.31779
-200.0,200,6312.830952
-200.0,200,6336.381758
-200.0,200,6360.457165
-200.0,200,6385.087826
-200.0,200,6410.964643
-200.0,200,6434.837574
-200.0,200,6459.708189
-200.0,200,6483.833206
-200.0,200,6507.892298
-200.0,200,6533.387218
-200.0,200,6557.63211
-200.0,200,6582.574705
-200.0,200,6607.184507
-200.0,200,6630.930006
-200.0,200,6655.123726
-200.0,200,6679.804779
-200.0,200,6705.384748
-200.0,200,6731.265436
-200.0,200,6755.886484
-200.0,200,6780.278189
-140.0,140,6796.934863
-176.0,176,6819.631871
-191.0,191,6843.304772
-200.0,200,6867.990102
-200.0,200,6893.6973
-200.0,200,6919.46109
-174.0,174,6941.615654
-149.0,149,6960.141
-200.0,200,6984.873188
-200.0,200,7010.359436
-200.0,200,7034.871704
-140.0,140,7052.379002
-200.0,200,7076.051362
-130.0,130,7091.869433
-170.0,170,7112.281793
-200.0,200,7135.987767
-152.0,152,7154.581144
-132.0,132,7171.30278
-140.0,140,7188.356825
-124.0,124,7203.260716
-128.0,128,7219.032108
-120.0,120,7234.534684
-200.0,200,7258.727309
-126.0,126,7273.659512
-122.0,122,7287.941913
-200.0,200,7311.634171
-200.0,200,7335.94904
-128.0,128,7351.472298
-154.0,154,7370.692127
-123.0,123,7386.175204
-200.0,200,7410.994125
-136.0,136,7426.972286
-156.0,156,7447.088014
-200.0,200,7472.664008
-200.0,200,7497.124186
-167.0,167,7517.834763
-132.0,132,7533.329376
-154.0,154,7551.664564
-157.0,157,7572.002825
-142.0,142,7589.044292
-164.0,164,7609.183857
-200.0,200,7633.745164
-200.0,200,7658.668262
-134.0,134,7675.352971
-153.0,153,7693.753968
-157.0,157,7713.026633
-200.0,200,7738.617308
-157.0,157,7759.39465
-152.0,152,7777.75516
-199.0,199,7800.954922
-139.0,139,7817.005551
-154.0,154,7836.469167
-146.0,146,7854.476584
-165.0,165,7874.162556
-143.0,143,7890.805864
-133.0,133,7905.80171
-123.0,123,7921.173426
-200.0,200,7945.788443
-151.0,151,7964.133884
-147.0,147,7983.501341
-137.0,137,8000.821088
-128.0,128,8016.68961
-149.0,149,8034.975229
-164.0,164,8054.950319
-170.0,170,8076.364144
-200.0,200,8101.318615
-154.0,154,8120.97866
-162.0,162,8140.348516
-200.0,200,8165.900295
-155.0,155,8185.163789
-200.0,200,8209.573372
-125.0,125,8225.198578
-152.0,152,8244.63338
-174.0,174,8265.32938
-156.0,156,8284.637527
-157.0,157,8304.320856
-178.0,178,8326.799854
-173.0,173,8348.77686
-123.0,123,8363.868134
-165.0,165,8383.87049
-154.0,154,8403.087783
-125.0,125,8418.782111
-167.0,167,8439.274156
-124.0,124,8454.005596
-166.0,166,8474.32546
-174.0,174,8495.009389
-168.0,168,8517.112427
-103.0,103,8528.953957
-167.0,167,8549.56238
-171.0,171,8571.498345
-174.0,174,8593.484521
-92.0,92,8604.136191
-90.0,90,8614.800168
-173.0,173,8636.335578
-198.0,198,8662.215458
-165.0,165,8684.398775
-94.0,94,8696.448012
-167.0,167,8717.87842
-95.0,95,8730.358749
-163.0,163,8750.645686
-94.0,94,8763.17174
-200.0,200,8788.324783
-165.0,165,8810.147011
-175.0,175,8833.801665
-200.0,200,8859.934097
-168.0,168,8882.674292
-179.0,179,8906.284139
-200.0,200,8931.686075
-200.0,200,8957.248984
-200.0,200,8983.321244
-94.0,94,8995.169523
-101.0,101,9008.801764
-186.0,186,9032.770077
-200.0,200,9058.290183
-90.0,90,9070.095942
-200.0,200,9096.67615
-200.0,200,9122.657376
-84.0,84,9132.221388
-200.0,200,9157.874648
-200.0,200,9184.324364
-200.0,200,9209.624139
-200.0,200,9234.05986
-167.0,167,9255.684354
-173.0,173,9277.523627
-175.0,175,9299.963912
-180.0,180,9322.446418
-168.0,168,9342.510832
-200.0,200,9368.559466
-109.0,109,9382.774231
-199.0,199,9407.124215
-154.0,154,9426.425361
-154.0,154,9446.906069
-156.0,156,9466.719834
-88.0,88,9477.982888
-152.0,152,9497.624495
-88.0,88,9510.380436
-171.0,171,9532.88146
