% time spent exploring,episodes,mean 100 episode reward,steps
19,100,-249.1,24740
2,200,-97.6,34602
2,300,-88.9,43593
2,400,-83.1,52006
2,500,-79.1,60017
2,600,-76.4,67760
2,700,-76.2,75481
2,800,-74.2,82998
2,900,-71.5,90249
2,1000,-70.0,97346
2,1100,-67.7,104219
2,1200,-65.3,110849
2,1300,-66.7,117622
2,1400,-70.2,124737
2,1500,-66.2,131462
2,1600,-68.7,138436
2,1700,-69.6,145498
2,1800,-67.9,152384
2,1900,-64.6,158949
2,2000,-64.7,165516
2,2100,-65.9,172210
2,2200,-65.3,178843
2,2300,-64.7,185413
2,2400,-65.4,192053
2,2500,-69.7,199121
2,2600,-65.1,205727
2,2700,-65.0,212330
2,2800,-66.5,219082
2,2900,-67.2,225901
2,3000,-63.9,232389
2,3100,-64.6,238951
2,3200,-65.2,245567
2,3300,-65.7,252240
2,3400,-66.1,258949
2,3500,-66.3,265683
2,3600,-71.0,272879
2,3700,-65.3,279513
2,3800,-65.0,286115
2,3900,-65.5,292764
2,4000,-66.2,299479
