% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.2,39720
2,300,-196.8,59395
2,400,-173.9,76789
2,500,-152.9,92083
2,600,-120.9,104172
2,700,-123.0,116477
2,800,-120.3,128509
2,900,-129.8,141487
2,1000,-128.1,154297
2,1100,-111.4,165435
2,1200,-106.0,176030
2,1300,-107.6,186793
2,1400,-101.6,196955
2,1500,-107.7,207724
2,1600,-105.2,218240
2,1700,-104.0,228638
2,1800,-116.1,240248
2,1900,-107.4,250986
2,2000,-103.2,261302
2,2100,-102.7,271568
2,2200,-101.1,281678
2,2300,-102.8,291953
