% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-195.0,59299
2,400,-171.0,76398
2,500,-155.4,91936
2,600,-129.5,104890
2,700,-124.4,117325
2,800,-151.6,132486
2,900,-124.9,144980
2,1000,-109.0,155881
2,1100,-106.3,166510
2,1200,-104.0,176910
2,1300,-103.8,187286
2,1400,-103.8,197663
2,1500,-104.4,208104
2,1600,-105.9,218692
2,1700,-102.3,228918
2,1800,-109.7,239886
2,1900,-109.8,250870
2,2000,-111.6,262025
2,2100,-103.1,272333
2,2200,-104.0,282734
2,2300,-101.1,292848
