# {"t_start": 1599171217.6221359, "env_id": "CartPole-v0"} 
r,l,t
22.0,22,18.157049
14.0,14,18.189569
15.0,15,18.22332
16.0,16,18.260426
15.0,15,18.300139
41.0,41,18.413322
22.0,22,18.464292
49.0,49,18.582824
18.0,18,18.618316
15.0,15,18.650221
20.0,20,18.696308
25.0,25,18.754982
52.0,52,18.888011
30.0,30,18.967275
13.0,13,19.001946
14.0,14,19.037343
31.0,31,19.111906
12.0,12,19.141089
18.0,18,19.186957
14.0,14,19.221178
26.0,26,19.279549
36.0,36,19.367315
15.0,15,19.40726
12.0,12,19.437612
22.0,22,19.498967
18.0,18,19.545088
20.0,20,19.598781
31.0,31,19.683269
16.0,16,19.724315
9.0,9,19.747295
36.0,36,19.840165
14.0,14,19.871233
11.0,11,19.901816
10.0,10,19.928163
13.0,13,19.949473
11.0,11,19.975011
16.0,16,20.015835
22.0,22,20.073309
16.0,16,20.106669
15.0,15,20.142839
12.0,12,20.196831
36.0,36,20.310425
26.0,26,20.390726
29.0,29,20.477818
15.0,15,20.528038
11.0,11,20.559822
14.0,14,20.594207
18.0,18,20.646331
40.0,40,24.696328
18.0,18,27.077105
24.0,24,30.432073
21.0,21,33.332753
19.0,19,35.965548
25.0,25,39.379577
52.0,52,46.564188
12.0,12,48.207237
32.0,32,52.452749
30.0,30,56.081501
15.0,15,57.998603
14.0,14,59.909414
12.0,12,61.498638
20.0,20,64.173939
11.0,11,65.499969
15.0,15,67.504261
21.0,21,70.326156
27.0,27,74.0546
18.0,18,76.429387
16.0,16,78.511393
14.0,14,80.054242
32.0,32,84.239296
15.0,15,86.201741
34.0,34,90.612044
22.0,22,93.460845
11.0,11,94.853052
14.0,14,96.665956
16.0,16,98.728822
15.0,15,100.685611
26.0,26,104.417447
11.0,11,105.902252
26.0,26,109.670606
25.0,25,113.305138
16.0,16,115.23946
16.0,16,117.369846
17.0,17,119.518178
15.0,15,121.463265
22.0,22,124.368695
15.0,15,126.18208
13.0,13,127.83553
21.0,21,130.53498
17.0,17,132.863066
21.0,21,135.604962
11.0,11,137.071614
33.0,33,141.429653
28.0,28,145.026502
13.0,13,146.750456
13.0,13,148.545027
19.0,19,150.885485
24.0,24,154.09221
