% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.2,2102
84,200,25.4,4644
71,300,40.7,8711
60,400,32.4,11950
48,500,36.7,15616
27,600,66.0,22220
2,700,122.8,34502
2,800,111.9,45696
2,900,158.6,61551
2,1000,165.8,78136
2,1100,152.5,93390
2,1200,121.4,105529
2,1300,128.8,118413
2,1400,170.6,135478
2,1500,141.8,149663
2,1600,171.9,166851
2,1700,171.6,184006
2,1800,115.7,195576
2,1900,140.6,209634
2,2000,132.2,222850
2,2100,103.5,233196
2,2200,183.9,251584
2,2300,177.7,269354
2,2400,164.0,285749
2,2500,118.7,297620
