% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.3,2202
89,200,22.7,4475
82,300,24.7,6941
75,400,31.1,10050
69,500,24.7,12516
61,600,30.2,15535
49,700,52.0,20732
8,800,165.5,37283
2,900,194.8,56759
2,1000,162.6,73023
2,1100,97.3,82751
2,1200,18.1,84557
2,1300,92.4,93793
2,1400,158.2,109613
2,1500,146.7,124286
2,1600,163.5,140635
2,1700,122.7,152905
2,1800,119.4,164844
2,1900,115.9,176438
2,2000,140.2,190454
2,2100,146.0,205053
2,2200,128.6,217911
2,2300,78.4,225753
2,2400,139.7,239726
2,2500,174.9,257217
2,2600,129.3,270144
2,2700,65.8,276721
2,2800,95.7,286294
2,2900,96.2,295917
2,3000,147.7,310685
2,3100,128.1,323492
2,3200,100.0,333490
2,3300,141.8,347666
2,3400,49.6,352625
2,3500,30.3,355655
2,3600,38.0,359452
2,3700,31.1,362566
2,3800,21.1,364675
2,3900,72.3,371906
2,4000,157.8,387687
2,4100,113.8,399071
