% time spent exploring,episodes,mean 100 episode reward,steps
95,100,20.3,2012
88,200,27.5,4760
80,300,31.0,7860
71,400,37.8,11645
63,500,31.3,14771
56,600,29.0,17669
48,700,32.6,20925
35,800,53.7,26292
14,900,86.3,34924
7,1000,28.6,37781
2,1100,33.7,41151
2,1200,88.5,49998
2,1300,67.3,56724
2,1400,20.6,58784
2,1500,25.2,61303
2,1600,28.5,64153
2,1700,71.1,71261
2,1800,121.0,83361
2,1900,146.2,97976
2,2000,124.2,110395
2,2100,49.6,115352
2,2200,31.1,118461
2,2300,43.7,122833
2,2400,37.7,126601
2,2500,40.2,130621
2,2600,79.5,138568
2,2700,89.0,147463
2,2800,62.4,153704
2,2900,36.0,157308
2,3000,62.1,163516
2,3100,53.8,168892
2,3200,29.6,171857
2,3300,59.5,177811
2,3400,19.0,179714
2,3500,16.3,181347
2,3600,20.2,183367
2,3700,55.5,188919
2,3800,44.6,193376
2,3900,15.7,194946
2,4000,14.8,196429
2,4100,18.5,198279
2,4200,14.4,199724
2,4300,20.4,201766
2,4400,24.4,204206
2,4500,19.7,206173
2,4600,22.8,208455
2,4700,27.6,211212
2,4800,46.1,215818
2,4900,67.7,222591
2,5000,57.2,228311
2,5100,63.8,234696
2,5200,71.7,241870
2,5300,114.8,253348
2,5400,28.4,256187
2,5500,15.9,257774
2,5600,10.8,258859
2,5700,12.7,260128
2,5800,80.9,268218
2,5900,39.8,272193
2,6000,33.4,275533
2,6100,33.6,278892
2,6200,16.6,280552
2,6300,18.9,282442
2,6400,11.0,283541
2,6500,13.7,284907
2,6600,15.0,286405
2,6700,17.3,288139
2,6800,12.0,289343
2,6900,9.7,290314
2,7000,9.5,291264
2,7100,9.6,292227
2,7200,9.5,293175
2,7300,9.4,294113
2,7400,10.2,295128
2,7500,40.4,299168
2,7600,61.9,305358
2,7700,47.4,310103
2,7800,10.6,311164
2,7900,9.6,312127
2,8000,9.5,313079
2,8100,9.4,314023
2,8200,21.7,316196
2,8300,51.3,321325
2,8400,36.7,324997
2,8500,25.0,327501
2,8600,33.6,330865
2,8700,37.8,334642
2,8800,66.5,341296
2,8900,41.5,345444
2,9000,51.0,350542
2,9100,48.5,355393
2,9200,16.8,357072
2,9300,10.6,358127
2,9400,13.1,359437
2,9500,13.2,360754
2,9600,11.2,361876
2,9700,10.6,362941
2,9800,12.9,364233
2,9900,18.6,366091
2,10000,18.8,367967
2,10100,17.0,369671
2,10200,10.7,370738
2,10300,10.8,371815
2,10400,10.3,372843
2,10500,11.5,373990
2,10600,11.0,375091
2,10700,11.4,376231
2,10800,13.8,377615
2,10900,15.3,379145
2,11000,26.8,381822
2,11100,97.9,391608
2,11200,60.1,397619
2,11300,19.3,399552
