% time spent exploring,episodes,mean 100 episode reward,steps
95,100,20.0,1983
88,200,26.2,4602
82,300,27.0,7303
77,400,19.5,9251
71,500,22.2,11468
62,600,38.9,15360
56,700,22.6,17623
47,800,38.4,21464
37,900,38.7,25332
26,1000,45.4,29868
5,1100,85.6,38433
2,1200,68.4,45268
2,1300,124.2,57687
2,1400,85.4,66229
2,1500,68.8,73109
2,1600,115.2,84625
2,1700,117.6,96381
2,1800,142.0,110584
2,1900,167.7,127355
2,2000,130.9,140443
2,2100,143.1,154751
2,2200,143.9,169145
2,2300,102.1,179351
2,2400,88.3,188183
2,2500,91.2,197298
2,2600,170.4,214343
2,2700,145.7,228910
2,2800,152.3,244136
2,2900,122.7,256404
2,3000,83.6,264768
2,3100,166.8,281448
2,3200,122.5,293702
2,3300,130.9,306791
2,3400,69.2,313707
2,3500,76.0,321309
2,3600,79.6,329268
2,3700,91.0,338369
2,3800,58.2,344184
2,3900,46.3,348811
2,4000,76.0,356411
2,4100,93.1,365717
2,4200,72.2,372941
2,4300,99.5,382895
2,4400,133.3,396222
