% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-195.2,59317
2,400,-174.3,76749
2,500,-153.6,92113
2,600,-160.2,108133
2,700,-186.2,126752
2,800,-155.2,142274
2,900,-134.6,155732
2,1000,-160.5,171783
2,1100,-126.8,184461
2,1200,-154.6,199920
2,1300,-199.6,219877
2,1400,-200.0,239877
2,1500,-181.6,258041
2,1600,-192.1,277252
2,1700,-165.2,293769
