% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.1,2182
87,200,28.8,5058
80,300,28.1,7865
74,400,26.0,10466
68,500,25.4,13004
61,600,28.3,15835
54,700,28.0,18631
47,800,27.5,21378
38,900,38.7,25249
25,1000,51.0,30347
9,1100,64.3,36773
2,1200,116.7,48447
2,1300,145.3,62974
2,1400,124.8,75456
2,1500,150.6,90519
2,1600,158.1,106333
2,1700,150.8,121413
2,1800,155.4,136958
2,1900,141.9,151145
2,2000,111.3,162275
2,2100,116.2,173896
2,2200,155.3,189429
2,2300,164.4,205866
2,2400,143.1,220173
2,2500,157.6,235936
2,2600,155.9,251527
2,2700,152.9,266813
2,2800,148.9,281702
2,2900,174.2,299125
2,3000,132.9,312416
2,3100,162.8,328699
2,3200,154.8,344176
2,3300,141.6,358334
2,3400,149.3,373261
2,3500,144.6,387723
