% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.4,2218
88,200,24.8,4700
82,300,22.5,6951
75,400,29.8,9928
68,500,29.7,12899
63,600,20.7,14968
57,700,24.4,17410
42,800,62.0,23606
37,900,17.8,25390
32,1000,20.7,27456
16,1100,66.5,34106
2,1200,93.9,43497
2,1300,95.8,53075
2,1400,125.2,65592
2,1500,77.5,73340
2,1600,107.8,84117
2,1700,107.8,94894
2,1800,103.0,105192
2,1900,99.0,115096
2,2000,86.7,123769
2,2100,100.6,133833
2,2200,120.3,145862
2,2300,98.3,155692
2,2400,122.0,167889
2,2500,79.6,175849
2,2600,91.6,185010
2,2700,117.3,196738
2,2800,115.4,208277
2,2900,140.2,222294
2,3000,77.1,230006
2,3100,88.0,238801
2,3200,100.4,248844
2,3300,118.4,260688
2,3400,100.0,270687
2,3500,101.7,280861
2,3600,96.8,290544
2,3700,101.7,300711
2,3800,102.3,310941
2,3900,90.6,320000
2,4000,79.4,327942
2,4100,61.5,334093
2,4200,99.3,344023
2,4300,106.2,354645
2,4400,119.6,366605
2,4500,107.0,377301
2,4600,50.0,382298
2,4700,35.2,385814
2,4800,101.0,395919
