% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.3,2303
83,200,27.0,5001
73,300,30.6,8063
64,400,28.6,10923
55,500,26.3,13550
44,600,35.6,17106
30,700,41.0,21202
5,800,76.4,28844
2,900,116.8,40524
2,1000,117.5,52273
2,1100,144.4,66708
2,1200,162.5,82960
2,1300,187.5,101708
2,1400,167.9,118502
2,1500,143.1,132811
2,1600,130.3,145838
2,1700,171.0,162937
2,1800,162.1,179149
2,1900,144.2,193568
2,2000,150.2,208592
2,2100,123.8,220974
2,2200,146.3,235603
2,2300,152.6,250868
2,2400,150.7,265936
2,2500,131.7,279103
2,2600,162.7,295374
