% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.5,39651
2,300,-180.4,57689
2,400,-177.6,75444
2,500,-139.4,89384
2,600,-171.3,106516
2,700,-174.9,124003
2,800,-158.6,139861
2,900,-138.3,153695
2,1000,-115.1,165204
2,1100,-117.4,176939
2,1200,-111.8,188121
2,1300,-110.3,199151
2,1400,-106.9,209843
2,1500,-113.9,221232
2,1600,-121.5,233384
2,1700,-107.9,244171
2,1800,-103.9,254563
2,1900,-103.6,264922
2,2000,-103.2,275239
2,2100,-104.6,285703
2,2200,-105.2,296221
