% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.4,2113
88,200,24.5,4563
82,300,26.6,7228
75,400,28.7,10094
67,500,31.5,13248
59,600,32.3,16480
46,700,54.0,21882
4,800,169.3,38810
2,900,135.2,52329
2,1000,139.0,66224
2,1100,124.0,78620
2,1200,128.9,91513
2,1300,170.0,108508
2,1400,162.4,124750
2,1500,78.6,132605
2,1600,148.3,147437
2,1700,155.6,162997
2,1800,138.4,176840
2,1900,117.6,188604
2,2000,78.9,196494
2,2100,175.3,214021
2,2200,159.3,229947
2,2300,150.1,244958
2,2400,14.9,246449
2,2500,113.9,257836
2,2600,145.0,272336
2,2700,177.0,290037
2,2800,142.2,304253
2,2900,52.0,309448
2,3000,125.4,321990
2,3100,148.3,336824
2,3200,171.7,353992
2,3300,192.2,373207
2,3400,163.8,389588
2,3500,57.4,395332
