% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.3,39626
2,300,-185.0,58124
2,400,-171.1,75230
2,500,-141.5,89382
2,600,-113.6,100739
2,700,-114.3,112170
2,800,-122.5,124417
2,900,-109.5,135370
2,1000,-108.9,146264
2,1100,-128.3,159096
2,1200,-123.0,171399
2,1300,-113.4,182738
2,1400,-114.8,194222
2,1500,-117.0,205922
2,1600,-107.9,216716
2,1700,-106.4,227351
2,1800,-103.2,237669
2,1900,-107.2,248394
2,2000,-106.1,259001
2,2100,-111.6,270157
2,2200,-122.2,282380
2,2300,-115.1,293893
